"site.id","site.name","dataset.id","handle","submission.date","sample.id","depth","thickness","age.type","age","e.older","e.young","delta13C","lab.no","material.dated","geo.chron.type","notes","infinite","radiocarbon.method"
3046,"Vallon de Provence",8929,"CBB75","2008/02/28 00:00:00",113166,387.5,5,"Radiocarbon years BP",7880,120,120,,"Lv 844",,"Carbon-14",,FALSE,
3046,"Vallon de Provence",8929,"CBB75","2008/02/28 00:00:00",113167,457.5,5,"Radiocarbon years BP",9750,200,200,,"Ly 1284",,"Carbon-14",,FALSE,
3047,"Cergowa Gora",8930,"CERGOWA","2019/04/16 00:00:00",358084,162.5,5,"Radiocarbon years BP",650,90,90,,"Ki-7051",,"Carbon-14",,FALSE,
3047,"Cergowa Gora",8930,"CERGOWA","2019/04/16 00:00:00",358085,165,,"Radiocarbon years BP",520,80,80,,"Gd-10857",,"Carbon-14",,FALSE,
3047,"Cergowa Gora",8930,"CERGOWA","2019/04/16 00:00:00",358086,237.5,5,"Radiocarbon years BP",1240,80,80,,"Ki-7052",,"Carbon-14",,FALSE,
3047,"Cergowa Gora",8930,"CERGOWA","2019/04/16 00:00:00",358087,275,,"Radiocarbon years BP",1430,70,70,,"Gd-11430",,"Carbon-14",,FALSE,
3047,"Cergowa Gora",8930,"CERGOWA","2019/04/16 00:00:00",358088,330,,"Radiocarbon years BP",2570,90,90,,"Gd-10432",,"Carbon-14",,FALSE,
3047,"Cergowa Gora",8930,"CERGOWA","2019/04/16 00:00:00",358089,380,,"Radiocarbon years BP",3380,80,80,,"Gd-10864",,"Carbon-14",,FALSE,
3047,"Cergowa Gora",8930,"CERGOWA","2019/04/16 00:00:00",358090,,5,"Radiocarbon years BP",3690,80,80,,"Ki-7053",,"Carbon-14",,FALSE,
3047,"Cergowa Gora",8930,"CERGOWA","2019/04/16 00:00:00",358091,465,,"Radiocarbon years BP",4020,80,80,,"Gd-10859",,"Carbon-14",,FALSE,
3047,"Cergowa Gora",8930,"CERGOWA","2019/04/16 00:00:00",358092,530,,"Radiocarbon years BP",4080,90,90,,"Gd-11433",,"Carbon-14",,FALSE,
3047,"Cergowa Gora",8930,"CERGOWA","2019/04/16 00:00:00",358093,542.5,5,"Radiocarbon years BP",4505,70,70,,"Ki-7055",,"Carbon-14",,FALSE,
3047,"Cergowa Gora",8930,"CERGOWA","2019/04/16 00:00:00",358094,547.5,5,"Radiocarbon years BP",4820,70,70,,"Ki-7054",,"Carbon-14",,FALSE,
346,"Chabada Lake",8931,"CHABADA1","2019/10/24 00:00:00",415994,20,20,"Radiocarbon years BP",210,170,170,,"GIN-4489","Algal gyttja","Carbon-14",,FALSE,
346,"Chabada Lake",8931,"CHABADA1","2019/10/24 00:00:00",415995,110,20,"Radiocarbon years BP",2180,100,100,,"GIN-4490","Algal gyttja","Carbon-14",,FALSE,
346,"Chabada Lake",8931,"CHABADA1","2019/10/24 00:00:00",415996,220,20,"Radiocarbon years BP",3250,70,70,,"GIN-4491","Algal gyttja","Carbon-14",,FALSE,
346,"Chabada Lake",8931,"CHABADA1","2019/10/24 00:00:00",415997,380,20,"Radiocarbon years BP",3820,100,100,,"GIN-4492","Algal gyttja","Carbon-14",,FALSE,
346,"Chabada Lake",8931,"CHABADA1","2019/10/24 00:00:00",415998,580,20,"Radiocarbon years BP",7740,70,70,,"GIN-4488","Algal gyttja","Carbon-14",,FALSE,
3053,"Chepkeliai Bog",8932,"CHEPK2","2020/01/29 00:00:00",428492,120,5,"Radiocarbon years BP",2590,80,80,,"Vs-127","Wood (Pinus sylvestris).","Carbon-14",,FALSE,
3053,"Chepkeliai Bog",8932,"CHEPK2","2020/01/29 00:00:00",428493,150,5,"Radiocarbon years BP",3620,110,110,,"Vs-129","Wood (Pinus sylvestris).","Carbon-14",,FALSE,
3054,"Chernoe Lake",8933,"CHERNOE","2019/10/24 00:00:00",416249,135,10,"Radiocarbon years BP",3000,500,500,,,"Sapropel","Carbon-14","Cannot find publication for these dates",FALSE,
3054,"Chernoe Lake",8933,"CHERNOE","2019/10/24 00:00:00",416250,210,10,"Radiocarbon years BP",5500,600,600,,,"Sapropel","Carbon-14","Cannot find publication for these dates",FALSE,
3054,"Chernoe Lake",8933,"CHERNOE","2019/10/24 00:00:00",416251,235,10,"Radiocarbon years BP",6400,700,700,,,"Sapropel","Carbon-14","Cannot find publication for these dates",FALSE,
3054,"Chernoe Lake",8933,"CHERNOE","2019/10/24 00:00:00",416252,260,10,"Radiocarbon years BP",7100,750,750,,,"Organic detrit","Carbon-14","Cannot find publication for these dates",FALSE,
3055,"Cherny Yar",8934,"CHERNYAR","2019/10/24 00:00:00",415961,245,10,"Radiocarbon years BP",9120,90,90,,"LU-1350","Peat","Carbon-14",,FALSE,
3055,"Cherny Yar",8934,"CHERNYAR","2019/10/24 00:00:00",415962,820,10,"Radiocarbon years BP",45720,2100,2100,,"LU-1351","Gyttja","Carbon-14",,FALSE,
3056,"Chistic",8935,"CHISTIC","2019/10/30 00:00:00",416701,97.5,5,"Radiocarbon years BP",4250,40,40,,"Tln-1062","Peat","Carbon-14",,FALSE,
3056,"Chistic",8935,"CHISTIC","2019/10/30 00:00:00",416702,147.5,5,"Radiocarbon years BP",5545,50,50,,"Tln-1065","Peat","Carbon-14",,FALSE,
3056,"Chistic",8935,"CHISTIC","2019/10/30 00:00:00",416703,197.5,5,"Radiocarbon years BP",6295,60,60,,"Tln-1064","Peat","Carbon-14",,FALSE,
3056,"Chistic",8935,"CHISTIC","2019/10/30 00:00:00",416704,347.5,5,"Radiocarbon years BP",9480,100,100,,"Tln-1067","Peat","Carbon-14",,FALSE,
3058,"Loch a'Chroisg",8936,"CHROISGP","2019/09/06 00:00:00",403243,295,10,"Radiocarbon years BP",2893,60,60,,"SRR-53","detritus lake mud","Carbon-14",,FALSE,
3058,"Loch a'Chroisg",8936,"CHROISGP","2019/09/06 00:00:00",403244,343,6,"Radiocarbon years BP",3583,75,75,,"SRR-54","detritus lake mud","Carbon-14",,FALSE,
3058,"Loch a'Chroisg",8936,"CHROISGP","2019/09/06 00:00:00",403245,395,10,"Radiocarbon years BP",4149,70,70,,"SRR-55","detritus lake mud","Carbon-14",,FALSE,
3060,"Clapeyret",8937,"CLAP69","2019/05/16 00:00:00",366661,42.5,5,"Radiocarbon years BP",3460,120,120,,"Ly 776",,"Carbon-14",,FALSE,
3060,"Clapeyret",8937,"CLAP69","2019/05/16 00:00:00",366662,62.5,5,"Radiocarbon years BP",3850,130,130,,"Ly 774",,"Carbon-14",,FALSE,
3060,"Clapeyret",8937,"CLAP69","2019/05/16 00:00:00",366663,66.25,2.5,"Radiocarbon years BP",3750,130,130,,"Ly 775",,"Carbon-14",,FALSE,
3060,"Clapeyret",8937,"CLAP69","2019/05/16 00:00:00",366664,92.5,5,"Radiocarbon years BP",4720,140,140,,"Ly 773",,"Carbon-14",,FALSE,
3061,"Clatteringshaws Loch",8938,"CLATTERI","2019/08/16 00:00:00",395533,87,,"Radiocarbon years BP",5080,100,100,,"Q-878","Pine stump","Carbon-14",,FALSE,
3061,"Clatteringshaws Loch",8938,"CLATTERI","2019/08/16 00:00:00",395534,100,,"Radiocarbon years BP",4815,80,80,,"Q-879","Peat","Carbon-14","Anomalous date. The peat has been grown through by younger roots, thus destroying the true age. Not used for new chronologies.",FALSE,
3061,"Clatteringshaws Loch",8938,"CLATTERI","2019/08/16 00:00:00",395535,190,,"Radiocarbon years BP",6820,180,180,,"Q-880","Peat","Carbon-14",,FALSE,
3063,"Coire Bog",8939,"COIREBOG","2019/08/12 00:00:00",393072,,,"Radiocarbon years BP",5005,100,100,,"Q-889","Birch twigs","Carbon-14",,FALSE,
3063,"Coire Bog",8939,"COIREBOG","2019/08/12 00:00:00",393073,190,,"Radiocarbon years BP",6731,100,100,,"Q-888","Birch stump","Carbon-14",,FALSE,
3063,"Coire Bog",8939,"COIREBOG","2019/08/12 00:00:00",393074,245,,"Radiocarbon years BP",6980,100,100,,"Q-887","Pine bark","Carbon-14",,FALSE,
3064,"Colfiorito",8940,"COLFIORI","2019/03/27 00:00:00",349289,180,10,"Radiocarbon years BP",850,40,40,,"Gif-9659","Peat","Carbon-14",,FALSE,
3064,"Colfiorito",8940,"COLFIORI","2019/03/27 00:00:00",349290,292.5,5,"Radiocarbon years BP",2210,70,70,,"Gif-9660","Clay","Carbon-14",,FALSE,
3064,"Colfiorito",8940,"COLFIORI","2019/03/27 00:00:00",349291,389.5,5,"Radiocarbon years BP",4120,50,50,,"Gif-9661","Clay","Carbon-14",,FALSE,
3064,"Colfiorito",8940,"COLFIORI","2019/03/27 00:00:00",349292,412.5,5,"Radiocarbon years BP",8900,70,70,,"Gif-9662","Clay","Carbon-14","This date is rejected by the authors.",FALSE,
3065,"Coolteen",8941,"COOL69B","2019/04/07 00:00:00",354064,132,10,"Radiocarbon years BP",10880,190,190,,"I-5035","Upper clay","Carbon-14",,FALSE,
3065,"Coolteen",8941,"COOL69B","2019/04/07 00:00:00",354065,262.5,7,"Radiocarbon years BP",11800,170,170,,"I-5036","Brown gyttja","Carbon-14",,FALSE,
3065,"Coolteen",8941,"COOL69B","2019/04/07 00:00:00",354066,371,8,"Radiocarbon years BP",11940,180,180,,"I-5037","Clay gyttja","Carbon-14",,FALSE,
3065,"Coolteen",8941,"COOL69B","2019/04/07 00:00:00",354067,477.5,5,"Radiocarbon years BP",12020,180,180,,"I-5038","Black detritus gyttja","Carbon-14",,FALSE,
3065,"Coolteen",8941,"COOL69B","2019/04/07 00:00:00",354068,557.5,5,"Radiocarbon years BP",12390,160,160,,"I-5039","Black detritus gyttja","Carbon-14",,FALSE,
3065,"Coolteen",8942,"COOL71A","2019/04/07 00:00:00",354241,145,10,"Radiocarbon years BP",9055,95,95,,"D-107",,"Carbon-14",,FALSE,
3065,"Coolteen",8942,"COOL71A","2019/04/07 00:00:00",354242,185,10,"Radiocarbon years BP",10210,110,110,,"D-108",,"Carbon-14",,FALSE,
3066,"Cooran Lane",8943,"COORAN","2019/08/06 00:00:00",392751,102.5,5,"Radiocarbon years BP",5890,100,100,,"Q-872","Peat","Carbon-14",,FALSE,
3066,"Cooran Lane",8943,"COORAN","2019/08/06 00:00:00",392752,,,"Radiocarbon years BP",5912,100,100,,"Q-1148","Peat","Carbon-14","not used for age-depth from Madcap review (Ralph)",FALSE,
3066,"Cooran Lane",8943,"COORAN","2019/08/06 00:00:00",392753,,,"Radiocarbon years BP",7471,120,120,,"Q-871","Pine stump","Carbon-14","not used for age-depth from Madcap review (Ralph)",FALSE,
3066,"Cooran Lane",8943,"COORAN","2019/08/06 00:00:00",392754,,,"Radiocarbon years BP",6805,200,200,,"Q-873","Peat","Carbon-14",,FALSE,
3066,"Cooran Lane",8943,"COORAN","2019/08/06 00:00:00",392755,,,"Radiocarbon years BP",7541,120,120,,"Q-874","Peat","Carbon-14",,FALSE,
3068,"Cala'n Porter",8944,"CPORTER","2019/09/30 00:00:00",411918,860,,"Radiocarbon years BP",4450,50,50,,"LLNL-95128","organic sediment","Carbon-14",,FALSE,
3068,"Cala'n Porter",8944,"CPORTER","2019/09/30 00:00:00",411919,1020,,"Radiocarbon years BP",5120,60,60,,"LLNL-95129","organic sediment","Carbon-14",,FALSE,
3068,"Cala'n Porter",8944,"CPORTER","2019/09/30 00:00:00",411920,2080,,"Radiocarbon years BP",7720,60,60,,"LLNL-95131","organic sediment","Carbon-14",,FALSE,
3068,"Cala'n Porter",8944,"CPORTER","2019/09/30 00:00:00",411921,2400,,"Radiocarbon years BP",7920,60,60,,"Beta-67283","organic sediment","Carbon-14",,FALSE,
3070,"Cregganmore",8945,"CREGGAN","2008/02/28 00:00:00",113228,637,10,"Radiocarbon years BP",9830,160,160,,"Beta-9158","Organic material","Carbon-14",,FALSE,
3070,"Cregganmore",8945,"CREGGAN","2008/02/28 00:00:00",113229,770,10,"Radiocarbon years BP",11900,170,170,,"Beta-9159","Organic material","Carbon-14",,FALSE,
3070,"Cregganmore",8945,"CREGGAN","2008/02/28 00:00:00",113230,835,10,"Radiocarbon years BP",10820,100,100,,"Beta-6738","Organic material","Carbon-14",,FALSE,
3072,"Slieve Croob",8946,"CROOB","2019/09/19 00:00:00",408439,204,4,"Radiocarbon years BP",3325,75,75,,"UB 828","Fine fraction of reed-swamp","Carbon-14",,FALSE,
3072,"Slieve Croob",8946,"CROOB","2019/09/19 00:00:00",408440,225,4,"Radiocarbon years BP",3845,80,80,,"UB 829","Fine fraction of reed-swamp","Carbon-14",,FALSE,
3072,"Slieve Croob",8946,"CROOB","2019/09/19 00:00:00",408441,243,4,"Radiocarbon years BP",3940,85,85,,"UB 830","Fine fraction of reed-swamp","Carbon-14",,FALSE,
3072,"Slieve Croob",8946,"CROOB","2019/09/19 00:00:00",408442,252,4,"Radiocarbon years BP",4095,85,85,,"UB 831","Fine fraction of reed-swamp","Carbon-14",,FALSE,
3072,"Slieve Croob",8946,"CROOB","2019/09/19 00:00:00",408443,258,4,"Radiocarbon years BP",4215,85,85,,"UB 832","Fine fraction of reed-swamp","Carbon-14",,FALSE,
3072,"Slieve Croob",8946,"CROOB","2019/09/19 00:00:00",408444,265,4,"Radiocarbon years BP",4685,85,85,,"UB 833","Fine fraction of reed-swamp","Carbon-14",,FALSE,
3073,"Cueto de la Avellanosa",8947,"CUETOAV","2019/09/24 00:00:00",411404,30,,"Radiocarbon years BP",1100,500,500,,"CSIC669","peat","Carbon-14",,FALSE,
3073,"Cueto de la Avellanosa",8947,"CUETOAV","2019/09/24 00:00:00",411405,170,,"Radiocarbon years BP",2860,220,220,,"CSIC672","peat","Carbon-14",,FALSE,
3073,"Cueto de la Avellanosa",8947,"CUETOAV","2019/09/24 00:00:00",411406,330,,"Radiocarbon years BP",6020,140,140,,"CSIC675","peat","Carbon-14",,FALSE,
3075,"Czajkow",8948,"CZAJKOW2","2020/01/17 00:00:00",426702,505,10,"Radiocarbon years BP",9980,400,400,,,"Peat","Carbon-14",,FALSE,
3076,"Daba-Nur",8949,"DABA8","2019/12/09 00:00:00",421633,87.5,25,"Radiocarbon years BP",3100,120,120,,"TA-1355","gyttja","Carbon-14",,FALSE,
3076,"Daba-Nur",8949,"DABA8","2019/12/09 00:00:00",421634,262.5,25,"Radiocarbon years BP",5600,80,80,,"TA-1356","gyttja","Carbon-14",,FALSE,
3076,"Daba-Nur",8949,"DABA8","2019/12/09 00:00:00",421635,337.5,25,"Radiocarbon years BP",7680,100,100,,"TA-1357","gyttja with debris","Carbon-14",,FALSE,
3076,"Daba-Nur",8949,"DABA8","2019/12/09 00:00:00",421636,387.5,25,"Radiocarbon years BP",9400,100,100,,"TA-1358","gyttja with debris","Carbon-14",,FALSE,
3076,"Daba-Nur",8949,"DABA8","2019/12/09 00:00:00",421637,467.5,15,"Radiocarbon years BP",10580,100,100,,"TA-1188","gyttja","Carbon-14",,FALSE,
3076,"Daba-Nur",8949,"DABA8","2019/12/09 00:00:00",421638,497.5,15,"Radiocarbon years BP",11180,120,120,,"TA-1028","peat","Carbon-14",,FALSE,
3078,"Dallican Water",8950,"DALLICAN","2019/08/06 00:00:00",392585,436,6,"Radiocarbon years BP",1565,65,65,,"Q-2760","Bulk sediment","Carbon-14","Depth is from lake water surface. Subtract 390 cm to get sediment depth from lake bed.",FALSE,
3078,"Dallican Water",8950,"DALLICAN","2019/08/06 00:00:00",392586,482,8,"Radiocarbon years BP",3350,70,70,,"Q-2759","Bulk sediment","Carbon-14",,FALSE,
3078,"Dallican Water",8950,"DALLICAN","2019/08/06 00:00:00",392587,558,12,"Radiocarbon years BP",5085,100,100,,"Q-2758","Bulk sediment","Carbon-14",,FALSE,
3078,"Dallican Water",8950,"DALLICAN","2019/08/06 00:00:00",392588,584,12,"Radiocarbon years BP",5670,95,95,,"Q-2757","Bulk sediment","Carbon-14",,FALSE,
3078,"Dallican Water",8950,"DALLICAN","2019/08/06 00:00:00",392589,658,12,"Radiocarbon years BP",7775,90,90,,"Q-2756","Bulk sediment","Carbon-14",,FALSE,
3078,"Dallican Water",8950,"DALLICAN","2019/08/06 00:00:00",392590,704,12,"Radiocarbon years BP",9350,90,90,,"Q-2755","Bulk sediment","Carbon-14",,FALSE,
3083,"Dlinnoe",8952,"DLINNOE","2019/11/18 00:00:00",418275,137.5,25,"Radiocarbon years BP",1100,60,60,,"TA-1318","Peat","Carbon-14",,FALSE,
3083,"Dlinnoe",8952,"DLINNOE","2019/11/18 00:00:00",418276,437.5,25,"Radiocarbon years BP",4070,80,80,,"TA-1319","Gyttja","Carbon-14","May be unreliable because of hiatus",FALSE,
3083,"Dlinnoe",8952,"DLINNOE","2019/11/18 00:00:00",418277,612.5,25,"Radiocarbon years BP",7830,100,100,,"TA-1320","Gyttja","Carbon-14",,FALSE,
3084,"Dolgoe",8953,"DOLG2-3","2020/01/20 00:00:00",427509,50,2,"Radiocarbon years BP",6509,270,270,,"IGSB-27","Gyttja with plant remains","Carbon-14",,FALSE,
3085,"Dood-Nur",8954,"DOOD4","2019/12/09 00:00:00",421664,122.5,5,"Radiocarbon years BP",8150,60,60,,"Vib-112","clayey gyttja","Carbon-14",,FALSE,
3085,"Dood-Nur",8954,"DOOD4","2019/12/09 00:00:00",421665,237.5,5,"Radiocarbon years BP",11470,100,100,,"Vib-113","sandy organic clay","Carbon-14",,FALSE,
3089,"Dürrenecksee-Moor",8955,"DURRENEC","2008/02/28 00:00:00",113263,105,,"Radiocarbon years BP",2805,95,95,,"Hv 14593","Peat","Carbon-14",,FALSE,
3089,"Dürrenecksee-Moor",8955,"DURRENEC","2008/02/28 00:00:00",113264,305,,"Radiocarbon years BP",3635,75,75,,"Hv 14594","Peat","Carbon-14",,FALSE,
3089,"Dürrenecksee-Moor",8955,"DURRENEC","2008/02/28 00:00:00",113265,505,,"Radiocarbon years BP",4840,75,75,,"Hv 14595","Peat","Carbon-14",,FALSE,
3089,"Dürrenecksee-Moor",8955,"DURRENEC","2008/02/28 00:00:00",113266,770,,"Radiocarbon years BP",8760,160,160,,"VRI-975","Peat","Carbon-14",,FALSE,
3090,"Dvůr Anšov",8956,"DVURANSO","2019/03/14 00:00:00",343250,175,10,"Radiocarbon years BP",4250,75,75,,"HV-14162","Carex with Carex peat","Carbon-14",,FALSE,
3090,"Dvůr Anšov",8956,"DVURANSO","2019/03/14 00:00:00",343251,269,4,"Radiocarbon years BP",6405,460,460,,"HV-18602","Gyttja","Carbon-14",,FALSE,
3090,"Dvůr Anšov",8956,"DVURANSO","2019/03/14 00:00:00",343252,262,2,"Radiocarbon years BP",9095,280,280,,"HV-18603","Calc with sand","Carbon-14",,FALSE,
3090,"Dvůr Anšov",8956,"DVURANSO","2019/03/14 00:00:00",343253,220,,"Radiocarbon years BP",8300,195,195,,"HV-18604","Calc with sand","Carbon-14",,FALSE,
3093,"Embouchac",8957,"EMBOU","2019/06/05 00:00:00",370771,207.5,5,"Radiocarbon years BP",1740,65,65,,"Tuc20426","Organic material","Carbon-14",,FALSE,
3093,"Embouchac",8957,"EMBOU","2019/06/05 00:00:00",370772,328,2,"Radiocarbon years BP",2645,55,55,,"Tuc20427","Organic material","Carbon-14",,FALSE,
3093,"Embouchac",8957,"EMBOU","2019/06/05 00:00:00",370773,652.5,5,"Radiocarbon years BP",5355,105,105,,"Tuc19614","Organic fraction","Carbon-14",,FALSE,
3094,"Ennerie",8958,"ENNERIE","2019/07/16 00:00:00",382015,660,,"Radiocarbon years BP",6820,620,620,,"LGQ590","organic matter","Carbon-14",,FALSE,
3094,"Ennerie",8958,"ENNERIE","2019/07/16 00:00:00",382016,920,,"Radiocarbon years BP",6980,370,370,,"LGQ591","organic matter","Carbon-14",,FALSE,
3095,"Bol'shoe Eravnoe Lake",8959,"ERAVNOE","2019/10/24 00:00:00",416236,110,10,"Radiocarbon years BP",2600,500,500,,,"Sapropel","Carbon-14","Cannot find publication",FALSE,
3095,"Bol'shoe Eravnoe Lake",8959,"ERAVNOE","2019/10/24 00:00:00",416237,160,10,"Radiocarbon years BP",4200,600,600,,,"Sapropel","Carbon-14","Cannot find publication",FALSE,
3095,"Bol'shoe Eravnoe Lake",8959,"ERAVNOE","2019/10/24 00:00:00",416238,280,10,"Radiocarbon years BP",7400,750,750,,,"Sapropel","Carbon-14","Cannot find publication",FALSE,
3096,"Lake Ermistu",8960,"ERMISTU","2020/01/18 00:00:00",426911,440,5,"Radiocarbon years BP",8595,110,110,,"Tln-1150","Gyttja","Carbon-14",,FALSE,
3096,"Lake Ermistu",8960,"ERMISTU","2020/01/18 00:00:00",426912,485,5,"Radiocarbon years BP",9565,75,75,,"Tln-1323","Peaty gyttja","Carbon-14",,FALSE,
3096,"Lake Ermistu",8960,"ERMISTU","2020/01/18 00:00:00",426913,515,5,"Radiocarbon years BP",9515,120,120,,"Tln-1378","Peat","Carbon-14",,FALSE,
3096,"Lake Ermistu",8960,"ERMISTU","2020/01/18 00:00:00",426914,525,5,"Radiocarbon years BP",9745,85,85,,"Tln-1137","Peat","Carbon-14",,FALSE,
3096,"Lake Ermistu",8960,"ERMISTU","2020/01/18 00:00:00",426915,530,5,"Radiocarbon years BP",9635,100,100,,"Tln-1380","Peat","Carbon-14",,FALSE,
3097,"Puerto de las Estacas de Trueba",8961,"ESTACAS","2019/09/20 00:00:00",408898,20,,"Radiocarbon years BP",290,50,50,,"CSIC-667","Peat","Carbon-14",,FALSE,
3097,"Puerto de las Estacas de Trueba",8961,"ESTACAS","2019/09/20 00:00:00",408899,50,,"Radiocarbon years BP",3260,50,50,,"CSIC-668","Peat","Carbon-14",,FALSE,
3097,"Puerto de las Estacas de Trueba",8961,"ESTACAS","2019/09/20 00:00:00",408900,100,,"Radiocarbon years BP",5460,60,60,,"CSIC-669","Peat","Carbon-14",,FALSE,
3098,"Le Grand Etang de Suze-La-Rousse",8962,"ETANG","2019/04/25 00:00:00",360080,84,2,"Radiocarbon years BP",5940,140,140,,"Ly-4298","Organic material","Carbon-14",,FALSE,
3100,"Loch Fada",8963,"FADA","2019/09/04 00:00:00",403015,445,10,"Radiocarbon years BP",7500,120,120,,"Q-960","Ld3, Dg1, Dh+, Ga+","Carbon-14",,FALSE,
3104,"Fjallsjön 1",8964,"FJALLS","2019/02/28 00:00:00",334953,832,,"Radiocarbon years BP",11250,120,120,,"Lu-1364","Clayey gyttja","Carbon-14",,FALSE,
3104,"Fjallsjön 1",8964,"FJALLS","2019/02/28 00:00:00",334954,840.5,,"Radiocarbon years BP",11700,125,125,,"Lu-1363","Clayey gyttja","Carbon-14",,FALSE,
3104,"Fjallsjön 1",8964,"FJALLS","2019/02/28 00:00:00",334955,846,,"Radiocarbon years BP",12240,120,120,,"Lu-1192","Gyttja clay, silt","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398155,12,2,"Radiocarbon years BP",50,80,80,,,"Gyttja","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398156,14.5,1,"Radiocarbon years BP",385,60,60,,,"Gyttja","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398157,18.9,1,"Radiocarbon years BP",590,90,90,,,"Gyttja","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398158,20.5,1,"Radiocarbon years BP",1145,85,85,,,"Gyttja","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398159,27,1,"Radiocarbon years BP",2370,75,75,,,"Gyttja","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398160,29,1,"Radiocarbon years BP",2230,80,80,,,"Gyttja","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398161,39.5,1,"Radiocarbon years BP",3230,80,80,,,"Gyttja","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398162,42,2,"Radiocarbon years BP",3225,90,90,,,"Gyttja","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398163,51.5,1,"Radiocarbon years BP",3480,140,140,,,"Gyttja","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398164,54,2,"Radiocarbon years BP",3460,80,80,,,"Gyttja","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398165,56.5,1,"Radiocarbon years BP",4025,85,85,,,"Gyttja","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398166,58.5,1,"Radiocarbon years BP",4255,85,85,,,"Gyttja","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398167,63.5,1,"Radiocarbon years BP",4725,95,95,,,"Gyttja","Carbon-14",,FALSE,
3105,"Fjällnas",8965,"FJELLNAS","2019/08/23 00:00:00",398168,65.5,1,"Radiocarbon years BP",4725,100,100,,,"Gyttja","Carbon-14",,FALSE,
3106,"Flaatevatn",8966,"FLAATEVA","2019/04/06 00:00:00",351607,90,,"Radiocarbon years BP",4300,,,,"T-5821","Peat","Carbon-14","The depths of the C14 dates have been estimated from the publication! The standard deviations are missing.",FALSE,
3106,"Flaatevatn",8966,"FLAATEVA","2019/04/06 00:00:00",351608,180,,"Radiocarbon years BP",5900,,,,"T-5822 A","Gyttja","Carbon-14",,FALSE,
3106,"Flaatevatn",8966,"FLAATEVA","2019/04/06 00:00:00",351609,295,,"Radiocarbon years BP",8000,,,,"T-5823 A","Gyttja","Carbon-14",,FALSE,
3106,"Flaatevatn",8966,"FLAATEVA","2019/04/06 00:00:00",351610,330,,"Radiocarbon years BP",9570,140,140,,"T-5824","Gyttja","Carbon-14",,FALSE,
3109,"Flögeln",8967,"FLOGELN5","2008/02/28 00:00:00",113310,75,2,"Radiocarbon years BP",1125,85,85,,"Hv-6828",,"Carbon-14",,FALSE,
3109,"Flögeln",8967,"FLOGELN5","2008/02/28 00:00:00",113311,90,2,"Radiocarbon years BP",1685,55,55,,"Hv-6829",,"Carbon-14",,FALSE,
3109,"Flögeln",8967,"FLOGELN5","2008/02/28 00:00:00",113312,105,2,"Radiocarbon years BP",1800,40,40,,"Hv-6830",,"Carbon-14",,FALSE,
3109,"Flögeln",8967,"FLOGELN5","2008/02/28 00:00:00",113313,114,2,"Radiocarbon years BP",1805,55,55,,"Hv-6831",,"Carbon-14",,FALSE,
3109,"Flögeln",8968,"FLOGELN6","2008/02/28 00:00:00",113314,95,1,"Radiocarbon years BP",1755,40,40,,"Hv-6649",,"Carbon-14",,FALSE,
3110,"Mobeche Forest",8969,"FOFMOBS6","2019/07/11 00:00:00",380960,95,10,"Radiocarbon years BP",630,50,50,,"GIF 8582",,"Carbon-14",,FALSE,
