"site.id","site.name","latitude","longitude","elevation","dataset.id","dataset.type","source","publication","description","doi"
3271,"Maloe",54.183333,28.2,164,4248,"pollen","European Pollen Database","Bogdel, I.I. 1984. Razvitie prirody Belorrussii v golotsene [Holocane environmental changes of Byelorussia]. Doctoral dissertation. Belarusskii Universety, Minsk, Belarus. Notes: 192 pages;
Elovicheva, Y.K., and I.I. Bogdel. 1985. Novye razrezy golosena Belarusi [New Holocene sections of Byelorussia]. Pages 141-169 in Geologicheskoe stroenie osadochnoi tolshchi Belorussii [Geological composition of sedimentary sequence of Byelorussia], Nauka i Tekhnika edition. Minsk, Byelorussia.","Lake. Physiography: Flyvioglacial plain. Surrounding vegetation: Cult.lands.Alnus, Pinus, Betula.","10.21233/85hk-kr74"
3272,"Hobbs Lot March",52.58592,0.07036,1,4249,"pollen","European Pollen Database","Waller, M.P. 1994. The Fenland Project, Number 9: Flandrian environmental change in Fenland. East Anglian Archaeology 70, Cambridgeshire Archaeological Committee, Cambridge, United Kingdom. Notes: http://eaareports.org.uk/publication/report70/","Holocene peats clays,former mire/Saltmar. Physiography: flat, former coastal Marshes. Surrounding vegetation: arable farmland.","10.21233/ye9x-z889"
3273,"Loch Maree",57.684560000000005,-5.453995000000001,60,44938,"pollen surface sample","European Pollen Database","Birks, H.H. 1972. Studies in the vegetational history of Scotland. A radiocarbon-dated pollen diagram from Loch Maree, Ross and Cromatry. New Phytologist 71(4):731-754. [DOI: 10.1111/j.1469-8137.1972.tb01285.x]","Lake. Surrounding vegetation: pine wood, Betula, acidic Quercus wood.","10.21233/3vtk-v311"
3273,"Loch Maree",57.684560000000005,-5.453995000000001,60,45822,"pollen surface sample","European Pollen Database","Birks, H.H. 1972. Studies in the vegetational history of Scotland. A radiocarbon-dated pollen diagram from Loch Maree, Ross and Cromatry. New Phytologist 71(4):731-754. [DOI: 10.1111/j.1469-8137.1972.tb01285.x]","Lake. Surrounding vegetation: pine wood, Betula, acidic Quercus wood.","10.21233/xc3a-5h07"
3273,"Loch Maree",57.684560000000005,-5.453995000000001,60,4251,"pollen","European Pollen Database","Birks, H.H. 1972. Studies in the vegetational history of Scotland. A radiocarbon-dated pollen diagram from Loch Maree, Ross and Cromatry. New Phytologist 71(4):731-754. [DOI: 10.1111/j.1469-8137.1972.tb01285.x]","Lake. Surrounding vegetation: pine wood, Betula, acidic Quercus wood.","10.21233/axz3-2923"
3274,"Mareuge",45.621944,2.899722,1076,4252,"pollen","European Pollen Database","de Beaulieu, J.L., P. Coquillard, J.P. Favre, P. Guenet, R. Liabeuf, M. Thinon, and L. Tixier. 1999. Les pelouses sèches des contreforts du Cézallier. Ministère de l'Environnement, Paris, France. Notes: Rapport final d’exécution de programme, 1-70 pages","Peat bog. Physiography: meander of La Monne stream. Surrounding vegetation: cultivated field and forest.","10.21233/w4a7-bp30"
3275,"Marks Tey",51.866667,0.783333,326,4253,"pollen","European Pollen Database","Turner, C. 1970. The middle Pleistocene deposits at Marks Tey, Essex. Philosophical Transactions of the Royal Society of London B: Biological Sciences 257(817):373-436. https://www.jstor.org/stable/2417027.","Disused brickworks. Physiography: rolling countryside. Surrounding vegetation: grassland.","10.21233/r1pn-qv86"
3275,"Marks Tey",51.866667,0.783333,326,4254,"pollen","European Pollen Database","Turner, C. 1970. The middle Pleistocene deposits at Marks Tey, Essex. Philosophical Transactions of the Royal Society of London B: Biological Sciences 257(817):373-436. https://www.jstor.org/stable/2417027.","Disused brickworks. Physiography: rolling countryside. Surrounding vegetation: grassland.","10.21233/kasr-v819"
3276,"Lago di Martignano",42.11301,12.317055,204,4256,"pollen","European Pollen Database","Kelly, M.G., and B. Huntley. 1991. An 11000-year record of vegetation and environment from Lago di Martignano, Latium, Italy. Journal of Quaternary Science 6:209-224.","Maar lake. Physiography: One of a number of explosive craters. Surrounding vegetation: Arable and pastoral agriculture and wood.","10.21233/2gfj-a151"
3277,"Masehjavri",69.04527,20.97475,685,4257,"pollen","European Pollen Database","Hyvärinen, H. 1993. Holocene pine and birch limits near Kilpisjärvi, western Finnish Lapland: pollen stratigraphical evidence. Palaeoklimaforschung 9:19-27.","Lake. Physiography: bedrock col mantled by till. Surrounding vegetation: dwarf shrub heath.","10.21233/apjc-5g08"
3278,"Vitosha Mountains Peat Bog",42.547182,23.291696,2160,4258,"pollen","European Pollen Database","Filipovitch, L. 1985. Palynological studies of peat bogs on the southern slopes of Vitosha mountain. Forest Science 2:3-16..;
Filipovitch, L. 1988. Vegetation history of the high parts of Vitosha mountain during the Late Postglacial times. Fitologija 34:3-27..","Sphagnum peat bog. Physiography: ridge at the foot of mount Selimitsa. Surrounding vegetation: subalpine meadows and pastures.","10.21233/eze7-8418"
3279,"Mayralampi",62.34206,26.23393,118,4259,"pollen","European Pollen Database","Koivula, L. 1987. Keski-Suomen viljelyhistoriaa : siitepölytutkimus viidestä Keski-Suomen kunnasta. Master's thesis. University of Jyväskylä, Jyväskylä, Finland.","Lake with marginal willow-grey alder. Physiography: rolling stagnation moraine. Surrounding vegetation: spruce forest and drained mixed forest.","10.21233/g1np-hb58"
3280,"Loch Mealt",57.60481,-6.18169,51,4260,"pollen","European Pollen Database","Birks, H.J.B. 1973. Past and Present Vegetation of The Isle of Skye: A Palaeoecological Study. Cambridge University Press, Cambridge, UK.","Lake with marginal fen. Physiography: in a gently sloping rock basin. Surrounding vegetation: grasslands and mires.","10.21233/0jjh-t831"
3281,"Lake Medvezhino",55.266667,28.783333,130,4261,"pollen","European Pollen Database","","Lake. Physiography: Glacial-lake flat. Surrounding vegetation: Picea, Pinus, Corylus.","10.21233/xbq1-vt36"
3282,"Melen Gölü",40.766667,31.05,116,4262,"pollen","European Pollen Database","Bottema, S., H. Woldring, and B. Aytuğ. 1993. Late Quaternary vegetation history of northern Turkey. Palaeohistoria 35/36:13-72. http://rjh.ub.rug.nl/Palaeohistoria/article/view/25071.","Lake. Physiography: lowland. Surrounding vegetation: cultivated fields and Poplar forest.","10.21233/1r2s-yg77"
3283,"Mezhgornoe",66.366667,30.7,190,4263,"pollen","European Pollen Database","Elina, G.A. 1981. Printsipy i metody rekonstruktsii i kartirovaniya rastitelonosti golotsena [Principles and methods for reconstruction and mapping of Holocene vegetation]. Nauka, Leningrad, Russia. Notes: 159 pp.","Mire. Physiography: large ridge denudational-tectonic relief. Surrounding vegetation: Picea.","10.21233/dbr2-z205"
3284,"Michurinskoe Lake",60.55618,29.89338,94,4264,"pollen","European Pollen Database","Arslanov, K.A., N.N. Davydova, D.A. Subetto, and V.I. Khomutova. 1992. Karelian Isthmus [in Russian]. Pages 64-77 in Istoria ozer Vostochno-Evropeiskoi ravniny [The lake history of East-European Plain]. St. Petersburg, Russia.;
Davydova, N.N., D.A. Subetto, and V.I. Khomutova. 1991. Paleolimnology of Vishnevskoe and Michurinskoe Lakes (Karelian Isthmus) [in Russian]. Pages 195-198 in Antropogennye izmeneniya sistem malyh ozer [Antropological changes of small lake systems]. Gidrometizdat, St. Petersburg, Russia.;
Khomutova, V.I. 1989. Paleogeography and biostratigraphy of lake sediments from forest zone of European part of USSR by spore-pollen data [in Russian]. Specialization 11.00.04 - geomorphology and evolution geography. Doctoral dissertation. Leningrad, Russia.;
Tarasov, P.E., S.P. Harrison, L. Saarse, M.Y. Pushenko, A.A. Andreev, Z.V. Aleshinskaya, N.N. Davydova, N.I. Dorofeyuk, Y.V. Efremov, V.I. Khomutova, D.V. Sevastyanov, J. Tamosaitis, O.N. Uspenskaya, O.F. Yakushko, and I.V. Tarasova. 1994. Lake status records from the former Soviet Union and Mongolia: data base documentation. Paleoclimatology Publications Series 2, World Data Center-A for Paleoclimatology, NOAA Paleoclimatology Program, Boulder, Colorado, USA. Notes: https://books.google.no/books?id=SXeZJsjZ4dwC&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=onepage&q=melekhovo&f=false","Little lake formed by two subbasins. Physiography: granite, covered by moraine deposits. Surrounding vegetation: pine-fir forest.","10.21233/p96x-w184"
3285,"Minitumba",63.45263,33.10971,150,4265,"pollen","European Pollen Database","Elina, G.A. 1981. Printsipy i metody rekonstruktsii i kartirovaniya rastitelonosti golotsena [Principles and methods for reconstruction and mapping of Holocene vegetation]. Nauka, Leningrad, Russia. Notes: 159 pp.","Mire. Surrounding vegetation: Pinus.","10.21233/k3jc-s278"
3286,"Lake Mirabad",33.083333,47.716667,736,4266,"pollen","European Pollen Database","van Zeist, W. 1967. Late quaternary vegetation of western Iran. Review of Palaeobotany and Palynology 2:301-311.;
Van Zeist, W., and S. Bottema. 1977. Palynological investigations in western Iran. Palaeohistoria 19:19-85.","Lake. Physiography: Saidmarreh valley. Surrounding vegetation: grazing.","10.21233/wh9k-9384"
3287,"Mjällsjön",57.09696,12.57381,72,4267,"pollen","European Pollen Database","Björck, S., and G. Digerfeldt. 1991. Allerød-Younger Dryas sea level changes in southwestern Sweden and their relation to the Baltic Ice Lake development. Boreas 20:115-133. [DOI: https://doi.org/10.1111/j.1502-3885.1991.tb00301.x]","Medium sized lake. Physiography: in a valley surrounded by till, bedrock. Surrounding vegetation: mainly spruce with some birch and pine.","10.21233/cawa-9q16"
3288,"M. Lommesjön",58.57941,12.13734,158,4268,"pollen","European Pollen Database","Björck, S., and G. Digerfeldt. 1991. Allerød-Younger Dryas sea level changes in southwestern Sweden and their relation to the Baltic Ice Lake development. Boreas 20:115-133. [DOI: https://doi.org/10.1111/j.1502-3885.1991.tb00301.x]","A small lake in a hilly area. Physiography: surrounded by till and bedrock. Surrounding vegetation: pine and spruce.","10.21233/9qm4-1r02"
3289,"Mokré louky (South)",49.00223,14.77806,428,4269,"pollen","European Pollen Database","Jankovská, V. 1987. Entwicklung des Moores Mokré louky bei Třeboň im Postglazial. Folia Geobotanica & Phytotaxonomica 22:199-216.","Cultural meadow. Surrounding vegetation: quercion robori-petraeae.","10.21233/ads2-bk31"
3290,"Mokré louky (North)",49.02481,14.76891,424,4270,"pollen","European Pollen Database","Jankovská, V. 1987. Entwicklung des Moores Mokré louky bei Třeboň im Postglazial. Folia Geobotanica & Phytotaxonomica 22:199-216.",,"10.21233/pmxt-1t57"
3291,"Moerbeke",51.171389,4.948056,4,4271,"pollen","European Pollen Database","Verbruggen, C. 1979. Vegetational and palaeoecological history of the Lateglacial period in Sandy Flanders (Belgium). Pages 133-142 in Acta Univ. Oulu A. 82. Geol. Volume 3. Oulu, Finland.;
Verbruggen, C., L. Denys, and P. Kiden. 1996. Palaeoecological events in Belgium during the last 13,000 years with special reference to sandy Flanders. Pages 553-574 in B.E. Berglund, H.J.B. Birks, M. Ralska-Jasiewiczowa, and H.E. Wright, editors. Palaeoecological Events During the Last 15,000 Years: Regional Syntheses of Palaeoecological Studies of Lakes and Mires Europe. Wiley, Chichester, United Kingdom.","Wet meadow. Physiography: depression at base of coversand ridge. Surrounding vegetation: grasslands, fields, tree and bush rows.","10.21233/ac2n-j546"
3292,"Moerzeke",51.048333,4.176389,1,4272,"pollen","European Pollen Database","Verbruggen, C. 1979. Paleoecologische en palynlogische benadering van enkele bekende historisch-geografisch problemen in Vlaaderen. Bronnen voor de historisch geografie van Belgie. Handelingen van het Colloquium te Brussel, 25-27-IV:487-497.;
Verbruggen, C., L. Denys, and P. Kiden. 1996. Palaeoecological events in Belgium during the last 13,000 years with special reference to sandy Flanders. Pages 553-574 in B.E. Berglund, H.J.B. Birks, M. Ralska-Jasiewiczowa, and H.E. Wright, editors. Palaeoecological Events During the Last 15,000 Years: Regional Syntheses of Palaeoecological Studies of Lakes and Mires Europe. Wiley, Chichester, United Kingdom.","Intensively cultivated land + greenhouse. Physiography: sandy marginal zone of Holocene. Surrounding vegetation: fields, meadows and poplar plantations.","10.21233/z913-g676"
3293,"Le Monal",45.556944,6.928611,1975,4273,"pollen","European Pollen Database","David, F. 1993. Evolutions de la limite supérieure des arbres dans les Alpes françaies du nord depuis la fin des temps glaciaires.. Doctoral dissertation. Université d'Aix-Marseille, Marseille, France. Notes: volume 1: 94p, volume 2: diagrams and tables.","Peat bog. Physiography: feet of cliff on mountain. Surrounding vegeration: Larix.","10.21233/spax-mv95"
3294,"Le Mont",45.551389,6.548889,1995,4274,"pollen","European Pollen Database","David, F. 1993. Evolutions de la limite supérieure des arbres dans les Alpes françaies du nord depuis la fin des temps glaciaires.. Doctoral dissertation. Université d'Aix-Marseille, Marseille, France. Notes: volume 1: 94p, volume 2: diagrams and tables.","Peat being missing. Physiography: mountain. Surrounding vegetation: mainly lawn, Picea, Alnus.","10.21233/mrmb-sn16"
3295,"Lago Grande di Monticchio",40.931235,15.605184999999999,656,4275,"pollen","European Pollen Database","Watts, W.A. 1985. A long pollen record from laghi di Monticchio, southern Italy. Journal of the Geological Society 142(3):491-499. [DOI: 10.1144/gsjgs.142.3.0491]","Lake. Physiography: explosion crater. Surrounding vegetation: Fagus sylvatica, Quercus cerris, Ilex.","10.21233/28gf-4635"
3295,"Lago Grande di Monticchio",40.931235,15.605184999999999,656,4276,"pollen","European Pollen Database","Watts, W.A. 1985. A long pollen record from laghi di Monticchio, southern Italy. Journal of the Geological Society 142(3):491-499. [DOI: 10.1144/gsjgs.142.3.0491]","Lake. Physiography: explosion crater. Surrounding vegetation: Fagus sylvatica, Quercus cerris, Ilex.","10.21233/q1cy-ze69"
3295,"Lago Grande di Monticchio",40.931235,15.605184999999999,656,26608,"pollen","European Pollen Database","Watts, W.A., J.R.M. Allen, and B. Huntley. 1996. Vegetation history and palaeoclimate of the last glacial period at Lago Grande di Monticchio, southern Italy. Quaternary Science Reviews 15(2-3):133-153. [DOI: 10.1016/0277-3791(95)00093-3];
Watts, W.A., J.R.M. Allen, B. Huntley, and S.C. Fritz. 1996. Vegetation history and climate of the last 15,000 years at Laghi di Monticchio, southern Italy. Quaternary Science Reviews 15(2-3):113-132. [DOI: 10.1016/0277-3791(95)00038-0]","Lake. Physiography: explosion crater. Surrounding vegetation: Fagus sylvatica, Quercus cerris, Ilex.","10.21233/dbv5-q164"
3295,"Lago Grande di Monticchio",40.931235,15.605184999999999,656,4277,"pollen","European Pollen Database","Creer, K.M., and A. Morris. 1996. Proxy-climate and geomagnetic palaeointensity records extending back to ca. 75,000 BP derived from sediments cored from Lago Grande di Monticchio, southern Italy. Quaternary Science Reviews 15(2-3):167-188. [DOI: 10.1016/0277-3791(95)00080-1]","Lake. Physiography: explosion crater. Surrounding vegetation: Fagus sylvatica, Quercus cerris, Ilex.","10.21233/x923-f911"
3295,"Lago Grande di Monticchio",40.931235,15.605184999999999,656,26824,"pollen","European Pollen Database","Allen, J.R.M., and B. Huntley. 2018. Effects of tephra falls on vegetation: A Late-Quaternary record from southern Italy. Journal of Ecology.","Lake. Physiography: explosion crater. Surrounding vegetation: Fagus sylvatica, Quercus cerris, Ilex.","10.21233/6pp4-dm37"
3295,"Lago Grande di Monticchio",40.931235,15.605184999999999,656,27160,"pollen","European Pollen Database","Allen, J.R.M., and B. Huntley. 2018. Effects of tephra falls on vegetation: A Late-Quaternary record from southern Italy. Journal of Ecology.","Lake. Physiography: explosion crater. Surrounding vegetation: Fagus sylvatica, Quercus cerris, Ilex.","10.21233/whsq-mh75"
