"site.id","site.name","handle","latitude","longitude","elevation","dataset.id","dataset.type","source","publication","description","doi"
3063,"Coire Bog","COIREBOG",57.83849,-4.38319,259,3993,"pollen","European Pollen Database","Birks, H.H. 1975. Studies in the vegetational history of Scotland. IV. Pine stumps in Scottish blanket peats. Philosophical Transactions of the Royal Society of London B: Biological Sciences 270:181-226. https://royalsocietypublishing.org/doi/abs/10.1098/rstb.1975.0007. [DOI: 10.1098/rstb.1975.0007]","Extensive blanket bog. Physiography: gently undulating morainic topography. Surrounding vegetation: degraded trichophoreto-Callunetum.","10.21233/bwct-gw05"
3064,"Colfiorito","COLFIORI",43.019675,12.87573,752,3994,"pollen","European Pollen Database","Brugiapaglia, E., and J.L. de Beaulieu. 1995. Etude de la dynamique végétale tardiglaciaire et Holocène en Italie centrale: le marais de Colfiorito (Ombrie). Comptes Rendus de l'Académie des Sciences, Serie II 321:617-622.","Swamp. Physiography: flat marsh.","10.21233/4dz1-ny70"
3065,"Coolteen","COOL71A",52.35,-6.6,50,3996,"pollen","European Pollen Database","Craig, A.J. 1973. Studies on the ecological history of southeast Ireland, using pollen influx analysis and other methods. Doctoral dissertation. Dublin, Ireland.;
Craig, A.J. 1978. Pollen percentage and influx analysis in southeast Ireland: a contribution to the ecological history of the Late-glacial period. Journal of Ecology:297-324.","Marsh on infilled lake basin. Surrounding vegetation: pasture surrounds the marsh.","10.21233/mzrc-8w03"
3065,"Coolteen","COOL69B",52.35,-6.6,50,3995,"pollen","European Pollen Database","Craig, A.J. 1973. Studies on the ecological history of southeast Ireland, using pollen influx analysis and other methods. Doctoral dissertation. Dublin, Ireland.;
Craig, A.J. 1978. Pollen percentage and influx analysis in southeast Ireland: a contribution to the ecological history of the Late-glacial period. Journal of Ecology:297-324.","Marsh on infilled lake basin. Surrounding vegetation: pasture surrounds the marsh.","10.21233/e3cd-bd97"
3066,"Cooran Lane","COORAN",55.12629,-4.39004,274,3997,"pollen","European Pollen Database","Birks, H.H. 1975. Studies in the vegetational history of Scotland. IV. Pine stumps in Scottish blanket peats. Philosophical Transactions of the Royal Society of London B: Biological Sciences 270:181-226. https://royalsocietypublishing.org/doi/abs/10.1098/rstb.1975.0007. [DOI: 10.1098/rstb.1975.0007]","Conifer plantation. Physiography: flat ground in valley bottom. Surrounding vegetation: conifer plantation.","10.21233/cyb3-wk97"
3068,"Cala'n Porter","CPORTER",39.870556,4.131389,24,3999,"pollen","European Pollen Database","Yll, E.I., R.P. Pérez-Obiol, J. Pantaléon-Cano, and J.M. Roure. 1997. Palynological evidence for climatic change and human activity during the Holocene on Minorca (Balearic Islands). Quaternary Research 48:339-347.","Lagoon. Physiography: South coast of Minorca Island. Surrounding vegetation: Quercus ilex.","10.21233/w4z8-3q21"
3070,"Cregganmore","CREGGAN",54.25,-9.6,60,4002,"pollen","European Pollen Database","McKeever, M.H. 1984. Comparative palynological studies of two lake sites in western Ireland and northwestern Spain. Master's thesis. Trinity College, Dublin, Ireland.","Small lake. Physiography: in a small gently sloping basin. Surrounding vegetation: blanket bog.","10.21233/szbb-8k05"
3072,"Slieve Croob","CROOB",54.333333,-5.983333,462,4004,"pollen","European Pollen Database","Holland, S.M. 1975. A pollen-analytical study concerning settlement and early agriculture in County Down, Northern Ireland. Doctoral dissertation. Queen's University, Belfast, Northern Ireland, UK.","Cut-over blanket peat. Physiography: undulating granodiorite surface. Surrounding vegetation: heather / rough grassland.","10.21233/xw05-mj88"
3073,"Cueto de la Avellanosa","CUETOAV",43.116667,-4.364167,1320,4005,"pollen","European Pollen Database","Mariscal Alvarez, B. 1983. Estudio polinico de la turbera del Cueto de la Avellanosa polaciones (Cantabria). Pages 205-226 in J.R. Vidal Romani and F. Vilas Martin, editors. Cadernos do laboratorio xeloxico de Laxe. Volume 5. VI Reunion do grupo espanol de traballo de Quaternario. Seminario de Estudos Galegos, Spain. Notes: Publicatións do Seminario de Estudos Galegos. Area de Xeoloxía e Minería.","Peat bog. Physiography: the peat is on permo-triasic sand. Surrounding vegetation: Ericaceae.","10.21233/sj04-8c24"
3075,"Czajkow","CZAJKOW2",50.57063,21.27861,206,4008,"pollen","European Pollen Database","Szczepanek, K. 1971. Kras staszowski w swietle badan paleobotanicznych [The Staszow karst in the light of palaeobotanical studies - south Poland]. Acta Palaeobotanica 12(2):60-140. http://maxbot.botany.pl/cgi-bin/pubs/data/article_pdf?id=2697.","Karst sink-holes filled by peat-bogs. Surrounding vegetation: cultivated fields.","10.21233/5gyf-k407"
3076,"Daba-Nur","DABA8",48.18924,98.76251,2465,4010,"pollen","European Pollen Database","Tarasov, P.E., M.Y. Pushenko, S.P. Harrison, L. Saarse, A.A. Andreev, Z.V. Aleshinskaya, N.N. Davydova, N.I. Dorofeyuk, Y.V. Efremov, G.A. Elina, Y.K. Elovicheva, L.V. Filimonova, V.S. Gunova, V.I. Khomutova, E.V. Kvavadze, I.Y. Neustrueva, V.V. Pisareva, V.S. Volkova, T.S. Shelekhova, D.A. Subetto, O.N. Uspenskaya, and V.P. Zernitskaya. 1996. Lake Status Records from the Former Soviet Union and Mongolia: Documentation of the Second Version of the Data Base. NOAA Paleoclimatology Publications Series Report No. 5. NOAA, Boulder, Colorado, USA.;
Tarasov, P.E., T. Webb III, A.A. Andreev, N.B. Afanas'eva, N.A. Berezina, L.G. Bezusko, T.A. Blyakharchuk, N.S. Bolikhovskaya, R. Cheddadi, M.M. Chernavskaya, G.M. Chernova, N.I. Dorofeyuk, V.G. Dirksen, G.A. Elina, L.V. Filimonova, F.Z. Glebov, J. Guiot, V.S. Gunova, S.P. Harrison, D. Jolly, V.I. Khomutova, E.V. Kvavadze, I.M. Osipova, N.K. Panova, I.C. Prentice, L. Saarse, D.V. Sevastyanov, V.S. Volkova, and V.P. Zernitskaya. 1998. Present-day and mid-Holocene biomes reconstructed from pollen and plant macrofossil data from the former Soviet Union and Mongolia. Journal of Biogeography 25:1029-1053. [DOI: 10.1046/j.1365-2699.1998.00236.x]",,"10.21233/k0xz-ct85"
3077,"Dags Mosse","DAGSMOO",58.32288,14.70652,96,4011,"pollen","European Pollen Database","Göransson, H. 1989. Dags Mosse-Östergötlands förhistoriska kalender. Svensk Botanisk Tidskrift 83(6):371-407. http://uu.diva-portal.org/smash/get/diva2:1202501/FULLTEXT01.pdf.","Raised Pinus-Sedum-Sphagnum bog. Physiography: tills and glaciofluvial depressions. Surrounding vegetation: Pinus-Betula (Picea) belt.","10.21233/2c89-ct63"
3078,"Dallican Water","DALLICAN",60.38736,-1.09648,56,4012,"pollen","European Pollen Database","Bennett, K., S. Boreham, M.J. Sharp, and V.R. Switsur. 1992. Holocene history of environment, vegetation and human settlement on Catta Ness, Lunnasting, Shetland. Journal of Ecology 80:241-273. https://www.jstor.org/stable/2261010. [DOI: 10.2307/2261010]","Lake. Physiography: natural rock basin. Surrounding vegetation: Calluna vulgaris, Cyperaceae, Sphagnum.","10.21233/f3pc-ac31"
3079,"Demiryurt Gölü","DEMIRYUR",39.733333,37.383333,1662,4013,"pollen","European Pollen Database","Bottema, S., H. Woldring, and B. Aytuğ. 1993. Late Quaternary vegetation history of northern Turkey. Palaeohistoria 35/36:13-72. http://rjh.ub.rug.nl/Palaeohistoria/article/view/25071.","Lake. Physiography: valley of the Kizilirmak. Surrounding vegetation: marshy area with Cruciferae and Plumbaginaceae.","10.21233/zrkx-5v81"
3083,"Dlinnoe","DLINNOE",62.316667,33.85,66,4017,"pollen","European Pollen Database","Filimonova, L.V., and Y.K. Elovicheva. 1988. Main stages of the development of forest and mire vegetation on the territory of the Kivach Nature Reserve [in Russian]. Pages 94-109 in Bolotnye ekosistemy evropeiskogo Severa [Mire ecosystems of Northern Europe]. Petrozavodsk, Russia.","Mire. Physiography: ridge denudational-tectonic relief. Surrounding vegetation: Pinus, Picea.","10.21233/jf00-3j79"
3084,"Dolgoe","DOLG2-3",55.233333,28.183333,173,4018,"pollen","European Pollen Database","Zernitskaya, V.P. 1991. Palaeogeography of the Byelorussian Polessie in the Late Glacial and Holocene. Doctoral dissertation. Minsk University, Minsk, Byelorrussia.","Lake. Physiography: moraine uplands. Surrounding vegetation: spruce-pine forests alternate with field.","10.21233/gw74-rz30"
3085,"Dood-Nur","DOOD4",51.333333,99.383333,1538,4020,"pollen","European Pollen Database","Tarasov, P.E., M.Y. Pushenko, S.P. Harrison, L. Saarse, A.A. Andreev, Z.V. Aleshinskaya, N.N. Davydova, N.I. Dorofeyuk, Y.V. Efremov, G.A. Elina, Y.K. Elovicheva, L.V. Filimonova, V.S. Gunova, V.I. Khomutova, E.V. Kvavadze, I.Y. Neustrueva, V.V. Pisareva, V.S. Volkova, T.S. Shelekhova, D.A. Subetto, O.N. Uspenskaya, and V.P. Zernitskaya. 1996. Lake Status Records from the Former Soviet Union and Mongolia: Documentation of the Second Version of the Data Base. NOAA Paleoclimatology Publications Series Report No. 5. NOAA, Boulder, Colorado, USA.;
Tarasov, P.E., T. Webb III, A.A. Andreev, N.B. Afanas'eva, N.A. Berezina, L.G. Bezusko, T.A. Blyakharchuk, N.S. Bolikhovskaya, R. Cheddadi, M.M. Chernavskaya, G.M. Chernova, N.I. Dorofeyuk, V.G. Dirksen, G.A. Elina, L.V. Filimonova, F.Z. Glebov, J. Guiot, V.S. Gunova, S.P. Harrison, D. Jolly, V.I. Khomutova, E.V. Kvavadze, I.M. Osipova, N.K. Panova, I.C. Prentice, L. Saarse, D.V. Sevastyanov, V.S. Volkova, and V.P. Zernitskaya. 1998. Present-day and mid-Holocene biomes reconstructed from pollen and plant macrofossil data from the former Soviet Union and Mongolia. Journal of Biogeography 25:1029-1053. [DOI: 10.1046/j.1365-2699.1998.00236.x]","Lake subdivided into 3 subbasins (Targan; Dund; Harmai), fed by many rivers and springs. Moraines from Mid-Pleistocene glaciation found in catchment.","10.21233/vqqw-nc29"
3087,"Loch Dungeon","LDPEAT",55.13475,-4.30761,305,4190,"pollen","European Pollen Database","Birks, H.H. 1975. Studies in the vegetational history of Scotland. IV. Pine stumps in Scottish blanket peats. Philosophical Transactions of the Royal Society of London B: Biological Sciences 270:181-226. https://royalsocietypublishing.org/doi/abs/10.1098/rstb.1975.0007. [DOI: 10.1098/rstb.1975.0007]","Eroding blanket peat on spur E of L. Dun. Physiography: Flat top of spur. Surrounding vegetation: Discontinuous peat vegetation.
The undulating topography of the plateau on the spur is covered by blanket peat, except where rocks outcrop. The pine stumps appear to be in the hollows, overlying Eriophrum-Phragmites peat. They have been overgrown by blanket peat, and subsequently been exposed.","10.21233/6bbq-7s34"
3089,"Dürrenecksee-Moor","DURRENEC",47.166667,13.866667,1700,4024,"pollen","European Pollen Database","Krisai, R., B. Burgstaller, U. Ehmer-Künkele, R. Schiffer, and E. Wurm. 1991. Die Moore des Ost-Lungaues - Heutige Vegetation, Enstehiung, Waldgeschichte ihrer Umgebung. Sauteria 5:1-240.","Untouched except grazing. Surrounding vegetation: fen vegetation.","10.21233/x2v2-4v32"
3090,"Dvůr Anšov","DVURANSO",48.776700000000005,16.42123,179,4025,"pollen","European Pollen Database","Svobodová, H. 1992. The development of the southern Moravian vegetation in the Late Glacial and Holocene [in Czech]. Doctoral dissertation. Institute of Botany, CAS, Průhonice, Czech Republic.;
Svobodová, H. 1997. Die Entwicklung der Vegetation in Südmähren (Tschechien) während des Spätglazials und Holozäns - eine palynologische Studie. Verhandlungen der Zoologisch-Botanischen Gesellschaft in Österreich 134:317-356.","Fen. Physiography: dyje river alluvium. Surrounding vegetation: carpinion.","10.21233/4z1g-r833"
3093,"Embouchac","EMBOU",43.566389,3.916667,1,4028,"pollen","European Pollen Database","Puertas, O. 1997. Evolution de la végétation depuis le Dryas récent dans la plaine littorale de Montpellier (Hérault, France) à partir de l'analyse pollinique. Dynamique naturelle et anthropisation du milieu. Doctoral dissertation. Université de Franche-Comté, Besançon, France.;
Puertas, O. 1998. Evolution holocène de la végétation en bordure de l'étang de Méjean: analyse pollinique du sondage d'Embouchac (Lattes, Hérault, France) [Holocene vegetation dynamic on the edge of the Méjean lagune ; pollen analysis of Embouchac boring (Lattes, Hérault, France)]. Quaternaire 9(2):79-89.;
Puertas, O. 1998. Perception palynologique de la gestion du paysage autour de la cité protohistorique de Lattara (Lattes France). Revue d'Archéométrie 2:23-27.;
Puertas, O. 1999. Premiers indices polliniques de néolithisation dans la plaine de Montpellier (Hérault, France). Bulletin de la Société préhistorique française 96(1):15-20.","Lagoon. Physiography: delta of Lez river. Surrounding vegetation: Quercus ilex, Ericaceae, Cistaceae.","10.21233/7tf3-tt41"
3094,"Ennerie","ENNERIE",47.240278000000004,-2,2,4029,"pollen","European Pollen Database","Bernard, J. 1996. Paléoenvironnement du Pays de Retz et du marais breton-vendéen. Doctoral dissertation. Université de Nantes, Nantes, France. Notes: vol. I, texte: 190p., vol. II, illustrations: 55p.","Marsh. Physiography: valley of Etier de l'Ecluse. Surrounding vegetation: cultivated fields.","10.21233/wccw-cc18"
3095,"Bol'shoe Eravnoe Lake","ERAVNOE",52.6242,111.5005,947,4030,"pollen","European Pollen Database","Tarasov, P.E., S.P. Harrison, L. Saarse, M.Y. Pushenko, A.A. Andreev, Z.V. Aleshinskaya, N.N. Davydova, N.I. Dorofeyuk, Y.V. Efremov, V.I. Khomutova, D.V. Sevastyanov, J. Tamosaitis, O.N. Uspenskaya, O.F. Yakushko, and I.V. Tarasova. 1994. Lake status records from the former Soviet Union and Mongolia: data base documentation. Paleoclimatology Publications Series 2, World Data Center-A for Paleoclimatology, NOAA Paleoclimatology Program, Boulder, Colorado, USA. Notes: https://books.google.no/books?id=SXeZJsjZ4dwC&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=onepage&q=melekhovo&f=false","Lake. Surrounding vegetation: Larix, Betula, Pinus sylvestris.","10.21233/sq17-8k63"
3096,"Lake Ermistu","ERMISTU",58.366667,23.966667,17,4031,"pollen","European Pollen Database","Heinsalu, A., and S. Veski. 1991. History of Lake Ermistu (In Estonian). Pages 14-18 in Inimene ja Geografiline Kesk. Vaba. EESTI TA, Tallinn.","Lake with marginal fen. Physiography: depression between drumlins. Surrounding vegetation: n, W, S: peat bog. S: fields.","10.21233/a033-7j78"
3097,"Puerto de las Estacas de Trueba","ESTACAS",43.121389,-3.700556,1160,4032,"pollen","European Pollen Database","Mariscal, B. 1989. Comparacion palinologica entre una turbera de la cordillera central y unas turberas de la cordillera cantabrica. Notes: II. European Paleobotany conference. Page 28. Universidad Complutense Madrid","Peat Bog. Physiography: the peat is situated on Albienses sand. Surrounding vegetation: Ericaceae.","10.21233/t1n7-cq82"
3098,"Le Grand Etang de Suze-La-Rousse","ETANG",44.3238888888889,4.83361111111111,92,42719,"pollen","European Pollen Database","Argant, J. 1990. Climat et environnement au Quaternaire dans le bassin du Rhône d'après les données palynologiques. Documents du Laboratoire de Géologie de Lyon 3:1-199.","pond in field with corn. Physiography: a large gently undulating basin. Surrounding vegetation: small wood of Quercus ilex.","10.21233/0ba0-4n90"
3098,"Le Grand Etang de Suze-La-Rousse","ETANG",44.3238888888889,4.83361111111111,92,4033,"pollen","European Pollen Database","Argant, J. 1990. Climat et environnement au Quaternaire dans le bassin du Rhône d'après les données palynologiques. Documents du Laboratoire de Géologie de Lyon 3:1-199.","pond in field with corn. Physiography: a large gently undulating basin. Surrounding vegetation: small wood of Quercus ilex.","10.21233/syck-es30"
