taxon_name,clean_name,action
Euphorbia cf hirta,Euphorbia hirta type,update
Euphorbia drupifera type,Euphorbia drupifera type,update
Euphorbia hypericifolia,Euphorbia hypericifolia,update
Euphorbia type,Euphorbia type,update
Euphorbia-type,Euphorbia type,update
Euphorbia-type abyssinica,Euphorbia abyssinica type,update
Euphorbia-type acalyphoides,Euphorbia acalyphoides type,update
Euphorbia-type hirta,Euphorbia hirta type,update
Euphorbia-type indica,Euphorbia indica type,update
Euphorbia/Mercurialis,Euphorbia/Mercurialis,update
Euphorbiaceae,Euphorbiaceae,update
Euphorbiaceae type 1,Euphorbiaceae,update
Euphorbiaceae undiff.,Euphorbiaceae,update
Euphorbiaceae-Acalypha,Acalypha,update
Euphorbiaceae-Croton,Croton,update
Euphorbiaceae-other,Euphorbiaceae,update
Euphorbiaceae-Phyllanthus,Phyllanthus,update
Euphorbiaceae-Tragia,Tragia,update
Euphorbiaceae..tropical.,Euphorbiaceae,update
Euphorbiaceae..unclear.,Euphorbiaceae,update
Euphrasia,Euphrasia,update
Euphrasia type,Euphrasia type,update
Euptelea,Euptelea,update
Eurya,Eurya,update
Evax,Evax,update
evergreen Quercus,Quercus evergreen,update
Evolvulus-type,Evolvulus type,update
Exbucklandia,Exbucklandia,update
Excoecaria,Excoecaria,update
Excoecaria agallocha,Excoecaria agallocha,update
Excoecaria-type,Excoecaria type,update
F. excelsior,Fraxinus excelsior,update
F. ornus,Fraxinus ornus,update
Fabaceaa,Fabaceae,update
Fabaceae,Fabaceae,update
FABACEAE,Fabaceae,update
Fabaceae astragalus type,Astragalus type,update
Fabaceae cf. Oxitropis,Oxytropis type,update
Fabaceae coronilla type,Coronilla type,update
Fabaceae genista type,Genista type,update
Fabaceae indet.,Fabaceae,update
Fabaceae lathyrus type,Lathyrus type,update
Fabaceae lotus type,Lotus type,update
Fabaceae onobrychis type,Onobrychis type,update
Fabaceae p.p.,Fabaceae,update
Fabaceae pro parte,Fabaceae,update
Fabaceae subf. Faboideae,Fabaceae,update
Fabaceae tribe Psoraleae,Fabaceae,update
Fabaceae undif.,Fabaceae,update
Fabaceae undiff.,Fabaceae,update
Fabaceae undiff. type,Fabaceae,update
Fabaceae_herb,Fabaceae (herbs),update
Fabaceae_shrub,Fabaceae (shrubs),update
Fabaceae_tree,Fabaceae (trees),update
Fabaceae..herb.,Fabaceae_herb,update
Fabaceae..shrub.,Fabaceae_shrub,update
Fabaceae..tree.,Fabaceae_tree,update
Fabaceae..unclear.,Fabaceae,update
Fabaceaeundiff.,Fabaceae,update
Faboideae,Fabaceae,update
Fadogia-type,Fadogia type,update
Fagaceae,Fagaceae,update
Fagaceae undiff.,Fagaceae,update
Fagara,Zanthoxylum,update
Fagaropsis-type angolensis,Fagaropsis angolensis type,update
Fagonia,Zygophyllum,update
Fagus,Fagus,update
FAGUS,Fagus,update
Fagus crenata type,Fagus crenata type,update
Fagus japonica type,Fagus japonica type,update
Fagus orientalis,Fagus orientalis,update
Fagus syl,Fagus sylvatica,update
Fagus sylvatica,Fagus sylvatica,update
Fagus type,Fagus type,update
Faidherbia albida,Faidherbia albida,update
Falcaria,Falcaria,update
Falcaria type,Falcaria type,update
Falcaria vulgaris type,Falcaria vulgaris type,update
Falcaria vulgaris-type,Falcaria vulgaris type,update
Falcaria-type,Falcaria type,update
Fallopia,Fallopia,update
Fallopia c,Fallopia,update
Fallopia convolvulus,Fallopia convolvulus,update
Fallopia convolvulus type,Fallopia convolvulus type,update
Fallopia convolvulus-type,Fallopia convolvulus type,update
Fallopia convolvulus/Fallopia dumetorum,Fallopia convolvulus/Fallopia dumetorum,update
Farsetia,Farsetia,update
Fatoua,Fatoua,update
Faurea,Faurea,update
Faurea sp,Faurea,update
Faurea-type,Faurea type,update
Ferula,Ferula,update
Ferula type,Ferula type,update
Ficalhoa,Ficalhoa,update
Ficalhoa laurifolia type,Ficalhoa laurifolia type,update
Ficalhoa-type laurifolia,Ficalhoa laurifolia type,update
Ficus,Ficus,update
Ficus carica,Ficus carica,update
Filago type,Filago type,update
Fili-dula,Filipendula,update
Filicales,Polypodiales,update
FILICALES,Polypodiales,update
FILICALES monol.,Polypodiales,update
Filicales monoles undiff.,Polypodiales,update
Filicales monoletae,Polypodiales,update
Filicales monolete,Polypodiales,update
Filicales monoletes,Polypodiales,update
Filicales monoletes undiff.,Polypodiales,update
Filicales undiff.,Polypodiales,update
Filicinae,Polypodiales,update
Filicinae undiff.,Polypodiales,update
Filicium-type,Filicium type,update
Filifolium,Filifolium,update
Filipendul,Filipendula,update
Filipendula,Filipendula,update
FILIPENDULA,Filipendula,update
Filipendula type,Filipendula type,update
Filipendula ulmaria,Filipendula ulmaria,update
Filipendula vulgaris,Filipendula vulgaris,update
Flabellaria-type paniculata,Flabellaria paniculata type,update
Flabellariopsis acuminata,Flabellariopsis acuminata,update
Flacourtia,Flacourtia,update
Flacourtiaceae,Salicaceae,update
Flacourtiaceae undiff.,Salicaceae,update
Floscopa-type,Floscopa type,update
Flueggea,Flueggea,update
Flueggea virosa type,Flueggea virosa type,update
Flueggea virosa-type,Flueggea virosa type,update
Fontanesia,Fontanesia,update
Fontanesia/Phillyrea,Fontanesia/Phillyrea,update
Forsythia europaea type,Forsythia europaea type,update
Forsythia europea type,Forsythia europaea type,update
Fothergilla latifolia,Fothergilla latifolia,update
Fothergilla major,Fothergilla latifolia,update
Fragaria,Fragaria,update
Frangula,Frangula,update
Frangula a,Frangula alnus,update
Frangula alnus,Frangula alnus,update
Frankenia,Frankenia,update
Frankenia hirsuta type,Frankenia hirsuta type,update
Fraxinus,Fraxinus,update
FRAXINUS,Fraxinus,update
Fraxinus angustifolia,Fraxinus angustifolia,update
Fraxinus angustifolia subsp oxycarpa,Fraxinus angustifolia subsp oxycarpa,update
Fraxinus angustifolia subsp. oxycarpa,Fraxinus angustifolia subsp oxycarpa,update
Fraxinus angustifolia type,Fraxinus angustifolia type,update
Fraxinus cf. F. ornus,Fraxinus ornus type,update
Fraxinus cf. F. oxycarpa,Fraxinus oxycarpa type,update
Fraxinus e,Fraxinus excelsior,update
Fraxinus exc. type,Fraxinus excelsior type,update
Fraxinus excelsior,Fraxinus excelsior,update
Fraxinus excelsior  type,Fraxinus excelsior type,update
Fraxinus excelsior type,Fraxinus excelsior type,update
Fraxinus excelsior-t.,Fraxinus excelsior type,update
Fraxinus mandshurica,Fraxinus mandshurica,update
Fraxinus ornus,Fraxinus ornus,update
FRAXINUS ORNUS t.,Fraxinus ornus type,update
Fraxinus ornus type,Fraxinus ornus type,update
FRAXINUS ORNUS type,Fraxinus ornus type,update
Fraxinus ornus-type,Fraxinus ornus type,update
Fraxinus oxycarpa type,Fraxinus oxycarpa type,update
Fraxinus sogdiana,Fraxinus sogdiana,update
Fraxinus type,Fraxinus type,update
Fraxinus undiff.,Fraxinus,update
Fraxinusornus,Fraxinus ornus,update
Fritillaria,Fritillaria,update
Fritillaria lusitanica,Fritillaria lusitanica,update
Fumana,Fumana,update
Fumaria,Fumaria,update
Fumaria officinalis type,Fumaria officinalis type,update
Fumariaceae,Papaveraceae,update
Funtumia,Funtumia,update
Funtumia-type,Funtumia type,update
Gaertnera,Gaertnera,update
Gaertnera paniculata type,Gaertnera paniculata type,update
Gaertnera paniculata-type,Gaertnera paniculata type,update
Gagea,Gagea,update
Gagnebina,Gagnebina,update
Gal._ul-um,Galium uliginosum,update
Galega type,Galega type,update
Galeopsis,Galeopsis,update
Galeopsis t.,Galeopsis type,update
Galeopsis type,Galeopsis type,update
Galeopsis/Ballota type,Galeopsis/Ballota type,update
Galiniera saxifraga,Galiniera saxifraga,update
Galium,Galium,update
GALIUM,Galium,update
Galium typ,Galium type,update
Galium type,Galium type,update
Galium uliginosum,Galium uliginosum,update
Galium- type,Galium type,update
Galium-type,Galium type,update
Galium/Rubia,Galium/Rubia,update
Gallium,Galium,update
Gallium type,Galium type,update
Ganophyllum,Ganophyllum,update
Ganophyllum-type giganteum,Ganophyllum giganteum type,update
Garcinia,Garcinia,update
Garcinia gnetoides-type,Garcinia quadrifaria type,update
Garcinia volkensii-type,Garcinia volkensii type,update
Gardenia,Gardenia,update
Gardenia-type,Gardenia type,update
Gardenia-type imperialis,Gardenia imperialis type,update
Gardenia-type ternifolia,Gardenia ternifolia type,update
Gardenieae,Gardenieae,update
Gardenieae undiff.,Gardenieae,update
Gazania-type,Gazania type,update
Genista,Genista,update
Genista t.,Genista type,update
Genista ty,Genista type,update
Genista type,Genista type,update
Genista/Cytisus,Cytisus/Genista,update
Genista/Cytisus type,Cytisus/Genista type,update
Genista/Ulex,Genista/Ulex,update
Genista/Ulex type,Genista/Ulex type,update
Genisteae,Genisteae,update
Gentiaceae,Gentianaceae,update
Gentiana,Gentiana,update
Gentiana indet.,Gentiana,update
Gentiana lutea/G. pneumonanthe,Gentiana lutea/Gentiana pneumonanthe,update
Gentiana lutea/Gentiana pneumonanthe,Gentiana lutea/Gentiana pneumonanthe,update
Gentiana nivalis type,Gentiana nivalis type,update
Gentiana pneumonanthe,Gentiana pneumonanthe,update
Gentiana pneumonanthe t.,Gentiana pneumonanthe type,update
Gentiana pneumonanthe type,Gentiana pneumonanthe type,update
Gentiana pneumonanthe-type,Gentiana pneumonanthe type,update
Gentiana purpurea,Gentiana purpurea,update
Gentiana purpurea type,Gentiana purpurea type,update
Gentiana type,Gentiana type,update
Gentiana verna type,Gentiana verna type,update
Gentianaceae,Gentianaceae,update
Gentianaceae undiff.,Gentianaceae,update
Gentianell,Gentianella,update
Gentianella,Gentianella,update
Gentianella campestris,Gentianella campestris,update
Gentianella campestris type,Gentianella campestris type,update
Gentianella germanica type,Gentianella germanica type,update
Gentianella germanica typt,Gentianella germanica type,update
Gentianella tenella type,Comastoma tenellum type,update
Gentianiaceae,Gentianaceae,update
Gentinaceae,Gentianaceae,update
Geran-eae,Geraniaceae,update
Geraniaceae,Geraniaceae,update
Geraniaceae undiff.,Geraniaceae,update
Geranium,Geranium,update
GERANIUM,Geranium,update
Geranium pratense type,Geranium pratense type,update
Geranium robertianum type,Geranium robertianum type,update
Geranium sylvaticum type,Geranium sylvaticum type,update
Geranium t,Geranium type,update
Geranium t.,Geranium type,update
Geranium type,Geranium type,update
Gerbera,Gerbera,update
Gerbera-type,Gerbera type,update
Gerianiaceae,Geraniaceae,update
Gesneriaceae,Gesneriaceae,update
Geum,Geum,update
GEUM,Geum,update
Geum cf. G. rivale,Geum rivale type,update
Geum rivale type,Geum rivale type,update
Geum T,Geum type,update
Geum typ,Geum type,update
Geum type,Geum type,update
Geum urban,Geum urbanum,update
Geum urbanum,Geum urbanum,update
Gilbertiodendron-type,Gilbertiodendron type,update
Gilbertiodendron-type mayombense,Gilbertiodendron mayombense type,update
Ginkgo,Ginkgo,update
Gipsofilla,Gypsophila,update
Gironniera,Gironniera,update
Gisekia,Gisekia,update
Gisekia pharnacioides-type,Gisekia pharnaceoides type,update
Givotia gosai/Jatropha,Givotia gosai/Jatropha,update
Gladiolus,Gladiolus,update
Glaucium,Glaucium,update
Glaucium type,Glaucium type,update
Glaux,Lysimachia maritima,update
Glechoma type,Glechoma type,update
Gleditsia,Gleditsia,update
Glenniea-type,Glenniea type,update
Globularia,Globularia,update
Glochidion,Glochidion,update
Glycyrrhiza,Glycyrrhiza,update
Glyphaea brevis,Glyphaea brevis,update
Gnaphalium,Gnaphalium,update
Gnaphalium type,Gnaphalium type,update
Gnaphalium-type,Gnaphalium type,update
Gnetum,Gnetum,update
Gnidia-type,Gnidia type,update
Gnidia-type chrysantha,Gnidia chrysantha type,update
Gomphrena,Gomphrena,update
Gonatanthus,Gonatanthus,update
Goniolimon,Goniolimon,update
Gonocarpus micranthus,Gonocarpus micranthus,update
Gordonia,Gordonia,update
Graminae,Poaceae,update
Gramine.,Poaceae,update
Gramineae,Poaceae,update
Gramineae >40Ì_m,Poaceae,update
Gramineae G,Poaceae,update
Gramineae P,Poaceae,update
Gramineae undiff.,Poaceae,update
Gramineae wild grass-group,Poaceae,update
Gramineae wild-grass-group,Poaceae,update
Gramineae(<40),Poaceae,update
Grammitis,Grammitis,update
Gratiola officinalis,Gratiola officinalis,update
Grewia,Grewia,update
Grewia type,Grewia type,update
Grewia-type,Grewia type,update
Grewia-type tenax,Grewia tenax type,update
Grewia-type villosa,Grewia villosa type,update
Guibourtia,Guibourtia,update
Guibourtia demeusei-type,Guibourtia demeusei type,update
Gunnera,Gunnera,update
Gunnera perpensa,Gunnera perpensa,update
Guttiferae,Clusiaceae,update
Gymnocarpi,Gymnocarpium,update
Gymnocarpium,Gymnocarpium,update
Gymnocarpium dryopteris,Gymnocarpium dryopteris,update
GYMNOCARPIUM DRYOPTERIS,Gymnocarpium dryopteris,update
Gymnocarpium dryopteris type,Dryopteris/Gymnocarpium type,update
Gymnocarpium/Dryopteris,Dryopteris/Gymnocarpium,update
Gymnocarpos decandrum,Gymnocarpos decander,update
Gymnopteris,Gymnopteris,update
Gymnosporia,Gymnosporia,update
Gymnosporia senegalensis type,Gymnosporia senegalensis type,update
Gyndropsis,Cleome,update
Gynostemma,Gynostemma,update
Gypsophila,Gypsophila,update
Gypsophila fastigiata,Gypsophila fastigiata,update
Gypsophila montana,Petroana montana,update
Gypsophila repens,Gypsophila repens,update
Gypsophila repens type,Gypsophila repens type,update
Gypsophila repens-type,Gypsophila repens type,update
Gypsophila type,Gypsophila type,update
Gypsophilla repens,Gypsophila repens,update
Gyrocarpus,Gyrocarpus,update
Haematostaphis-type barteri,Haematostaphis barteri type,update
Hagenia,Hagenia abyssinica,update
Hagenia abyssinica,Hagenia abyssinica,update
Hainania,Pityranthe,update
Halimium,Halimium,update
Halimium type,Halimium type,update
Halimium/Tuberaria,Halimium/Tuberaria,update
Hallea,Mitragyna,update
Hallea-t rubrostipulata,Mitragyna rubrostipulata type,update
Hallea-type,Mitragyna type,update
Hallea-type ledermannii,Mitragyna ledermannii type,update
Hallea-type rubrostipulata,Mitragyna rubrostipulata type,update
Hallea-type stipulosa,Mitragyna stipulosa type,update
Halleatype rubrostipulata,Mitragyna rubrostipulata type,update
Haloragaceae,Haloragaceae,update
Haloragidaceae,Haloragaceae,update
Haloraginaceae,Haloragaceae,update
Haloragis micrantha,Gonocarpus micranthus,update
Halorrhagaceae undiff.,Haloragaceae,update
Hamamelidaceae,Hamamelidaceae,update
Hamamelis,Hamamelis,update
Hannoa,Quassia,update
Haplocoelum,Haplocoelum,update
Haplophyllum,Haplophyllum,update
Harpullia-type pendula,Harpullia pendula type,update
Harrisonia abyssinica,Harrisonia abyssinica,update
Harungana,Harungana,update
Harungana madagascariensis-type,Harungana madagascariensis type,update
Hebenstretia,Hebenstretia,update
Hebenstretia dentata-type,Hebenstretia dentata type,update
Hedera,Hedera,update
HEDERA,Hedera,update
Hedera helix,Hedera helix,update
Hedera helix type,Hedera helix type,update
Hedera type,Hedera type,update
Hedera-type,Hedera type,update
Hederahelix,Hedera helix,update
Hedyotis,Hedyotis,update
Hedysarum,Hedysarum,update
Hedysarum hedysaroides,Hedysarum hedysaroides,update
Hedysarum type,Hedysarum type,update
Hedysarum/Ebenus,Hedysarum/Ebenus,update
Heisteria,Heisteria,update
Heliantheae undiff.,Asteroideae,update
Helianthem,Helianthemum,update
Helianthemum,Helianthemum,update
Helianthemum croceum type,Helianthemum croceum type,update
Helianthemum nummularium group,Helianthemum nummularium type,update
Helianthemum nummularium type,Helianthemum nummularium type,update
Helianthemum salicifolium type,Helianthemum salicifolium type,update
Helianthemum t.,Helianthemum type,update
Helianthemum type,Helianthemum type,update
Helianthemum undiff.,Helianthemum,update
Helianthetum,Helianthemum,update
Helianthus,Helianthus,update
Helianthus type,Helianthus type,update
Helichrysum,Helichrysum,update
Helichrysum-type,Helichrysum type,update
Helichrysum/Bidens,Helichrysum/Bidens,update
Helicia,Helicia,update
Helicteres,Helicteres,update
Heliotropium,Heliotropium,update
Heliotropium indicum-type,Heliotropium indicum type,update
Heliotropium ramosissimum-type,Heliotropium ramosissimum type,update
Heliotropium steudneri-type,Heliotropium steudneri type,update
Heliotropium strigosum-type,Euploca strigosa type,update
Heliotropium type,Heliotropium type,update
Helleborus,Helleborus,update
Helleborus foetidus,Helleborus foetidus,update
Helleborus niger,Helleborus niger,update
Helleborus type,Helleborus type,update
Helleborus undiff.,Helleborus,update
Helleborus viridis,Helleborus viridis,update
Helleborus viridis type,Helleborus viridis type,update
Helleborus viriolist,Helleborus viridis,update
Helwingia,Helwingia,update
Hemerocallis,Hemerocallis,update
Hemiphragma,Hemiphragma,update
Hemizygia bracteosa-type,Syncolostemon bracteosus type,update
Hemsleya,Hemsleya,update
Hepatica,Hepatica,update
Heracleum,Heracleum,update
Heracleum laciniatum type,Heracleum laciniatum type,update
Heracleum sphondyleum,Heracleum sphondylium,update
Heracleum sphondylium,Heracleum sphondylium,update
Heracleum sphondylium type,Heracleum sphondylium type,update
Heracleum type,Heracleum type,update
Heracleum-type,Heracleum type,update
Heritiera,Heritiera,update
Heritiera littoralis,Heritiera littoralis,update
Hermannia,Hermannia,update
Hermannia-type,Hermannia type,update
Herniaria,Herniaria,update
Herniaria glabra,Herniaria glabra,update
Herniaria type,Herniaria type,update
Herniaria/Paronychia,Herniaria/Paronychia,update
Heteromorpha,Heteromorpha,update
Heteromorpha-type,Heteromorpha type,update
