ID_SITE,ID_ENTITY,ID_SAMPLE,site_name,entity_name,latitude,longitude,elevation,site_type,entity_type,sample_type,basin_size,source,age_BP,avg_depth
1269,1707,7590,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7591,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7592,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7593,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7594,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7595,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7596,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7597,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7598,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7599,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7600,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7601,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7602,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7603,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1708,7433,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1708,7434,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1708,7435,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1708,7436,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1708,7437,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1708,7438,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1708,7439,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1708,7440,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1708,7441,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-53,0
1269,1708,7442,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-53,0
1269,1708,7443,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-53,0
1269,1708,7444,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-53,0
1269,1708,7445,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-53,0
1269,1708,7446,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-53,0
1269,1708,7447,Beglika Region W Rhodopes,Beglika traps,41.8525,24.09083,1550,"terrestrial, other sediments",pollen trap,,medium (1.1-50 km2),EMBSECBIO,-53,0
1270,1712,7448,Semenic,Semenic 1,45.18,22.0594,1400,"terrestrial, mire, swamp (forested wetland or peatland)",core top,,small (0.01-1 km2),EPD,-16,0.03
1270,1712,7449,Semenic,Semenic 1,45.18,22.0594,1400,"terrestrial, mire, swamp (forested wetland or peatland)",core top,,small (0.01-1 km2),EPD,6,0.05
1270,1712,7450,Semenic,Semenic 1,45.18,22.0594,1400,"terrestrial, mire, swamp (forested wetland or peatland)",core top,,small (0.01-1 km2),EPD,29,0.07
1271,1710,7526,Novienky peat bog,Torbenov,52.2096,54.751,197,"terrestrial, mire, bog",core top,,small (0.01-1 km2),EPD,-50,0
1273,1803,7708,Strandzha Mountains,Strandzha Mts (Brodilovo)_MFBG075,42.1336111111111,27.7841666666667,85,"terrestrial, soil, litter, mor humus",surface sample,,medium (1.1-50 km2),EMBSECBIO,-55,
1273,1804,7709,Strandzha Mountains,Strandzha Mts (Brodilovo)_MFBG085,42.1005555555556,27.9675,56,"terrestrial, soil, litter, mor humus",surface sample,,medium (1.1-50 km2),EMBSECBIO,-55,
1273,1805,7710,Strandzha Mountains,Strandzha Mts (Brodilovo)_MFBG105,42.084,27.8503,62,"terrestrial, soil, litter, mor humus",surface sample,,medium (1.1-50 km2),EMBSECBIO,-55,
1274,1797,7702,Cape of Kaliakra,Cape Kaliakra,43.3833333333333,28.4505555555556,233,"terrestrial, soil, litter, mor humus",surface sample,,medium (1.1-50 km2),EMBSECBIO,-55,
1275,1798,7703,Bolata dere,Bolata dere,43.3833333333333,28.4669444444444,117,"terrestrial, soil, litter",surface sample,,medium (1.1-50 km2),EMBSECBIO,-55,
1278,1801,7706,Kamchia River estuary,Kamchia River estuary,43.0175,27.8838888888889,9,fluvial,surface sample,,medium (1.1-50 km2),EMBSECBIO,-55,
1280,1716,7605,Pietrele-surface,Piet-902,44.06671,26.15824,16.4,"terrestrial, soil, litter",sediment sample,other,not applicable,EMBSECBIO,-59,0
1280,1717,7606,Pietrele-surface,Piet-903,44.06573,26.15859,16.7,"terrestrial, soil, litter",sediment sample,,not applicable,EMBSECBIO,-59,0
1280,1719,7607,Pietrele-surface,Piet-905,44.0687,26.15717,33.3,"terrestrial, soil, litter",soil sample,,not applicable,EMBSECBIO,-59,0
1280,1720,7608,Pietrele-surface,Piet-906,44.0693,26.15626,43.3,"terrestrial, soil, litter",soil sample,,not applicable,EMBSECBIO,-59,0
1280,1721,7609,Pietrele-surface,Piet-907,44.06729,26.15832,44,"terrestrial, soil, litter",moss polster or moss,,not applicable,EMBSECBIO,-59,0
1282,1723,7628,Southern Black Sea/Anatolia transect,S. Black Sea Transect/24,41.0364166666667,37.2158333333333,376,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1724,7629,Southern Black Sea/Anatolia transect,S. Black Sea Transect/25,40.996,37.16875,491,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1725,7630,Southern Black Sea/Anatolia transect,S. Black Sea Transect/36,40.80805,37.0079833333333,1278,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1726,7631,Southern Black Sea/Anatolia transect,S. Black Sea Transect/40,40.7101166666667,37.0091166666667,989,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1727,7632,Southern Black Sea/Anatolia transect,S. Black Sea Transect/43,40.71345,37.0160833333333,954,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1728,7633,Southern Black Sea/Anatolia transect,S. Black Sea Transect/49.1,40.4221333333333,37.09005,729,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1729,7634,Southern Black Sea/Anatolia transect,S. Black Sea Transect/50,40.4080666666667,36.68175,719,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1730,7635,Southern Black Sea/Anatolia transect,S. Black Sea Transect/51,40.0547667,36.56143333,1239,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1731,7636,Southern Black Sea/Anatolia transect,S. Black Sea Transect/53.2,39.942933,36.5276,1586,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1732,7637,Southern Black Sea/Anatolia transect,S. Black Sea Transect/57,39.8930666666667,37.40335,1432,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1733,7638,Southern Black Sea/Anatolia transect,S. Black Sea Transect/62,39.5714,40.16255,1416,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1734,7639,Southern Black Sea/Anatolia transect,S. Black Sea Transect/65,39.9943,40.5648833333333,1822,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1735,7640,Southern Black Sea/Anatolia transect,S. Black Sea Transect/69,40.2114166666667,40.2743666666667,1664,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1736,7641,Southern Black Sea/Anatolia transect,S. Black Sea Transect/71.3,40.4789833333333,40.2639333333333,1807,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1737,7642,Southern Black Sea/Anatolia transect,S. Black Sea Transect/72,40.5009833333333,40.2530833333333,2054,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1738,7643,Southern Black Sea/Anatolia transect,S. Black Sea Transect/84,40.5799166666667,40.2285333333333,1279,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1739,7644,Southern Black Sea/Anatolia transect,S. Black Sea Transect/85,40.6539166666667,40.2100333333333,807,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1740,7645,Southern Black Sea/Anatolia transect,S. Black Sea Transect/86,40.678,40.2278,617,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1741,7646,Southern Black Sea/Anatolia transect,S. Black Sea Transect/93,40.7510833,40.2464666666667,273,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1742,7647,Southern Black Sea/Anatolia transect,S. Black Sea Transect/95,40.8198667,40.2667166666667,142,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1743,7648,Southern Black Sea/Anatolia transect,S. Black Sea Transect/96,40.96895,40.3652666666667,24,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1744,7649,Southern Black Sea/Anatolia transect,S. Black Sea Transect/122,41.1459,41.9315833333333,260,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1745,7650,Southern Black Sea/Anatolia transect,S. Black Sea Transect/124,41.20215,42.5207,2429,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1746,7651,Southern Black Sea/Anatolia transect,S. Black Sea Transect/126,41.22667,42.4675833333333,2195,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1747,7652,Southern Black Sea/Anatolia transect,S. Black Sea Transect/127,41.2243833,42.4556,2007,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1748,7653,Southern Black Sea/Anatolia transect,S. Black Sea Transect/132,41.251733,42.3292833333333,1033,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1749,7654,Southern Black Sea/Anatolia transect,S. Black Sea Transect/133,41.2628667,42.2942,805,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1750,7655,Southern Black Sea/Anatolia transect,S. Black Sea Transect/134,41.2583833,42.1534333333333,603,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1751,7656,Southern Black Sea/Anatolia transect,S. Black Sea Transect/137,41.221,41.7935,257,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1752,7657,Southern Black Sea/Anatolia transect,S. Black Sea Transect/140,41.37,41.64,217,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1282,1753,7658,Southern Black Sea/Anatolia transect,S. Black Sea Transect/143,41.39,41.5,368,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMBSECBIO,-60,0
1283,1754,7659,Caspian SE transect,Caspian SE/US24,43.32,49.1,61,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-44,
1283,1755,7660,Caspian SE transect,Caspian SE/US26,43.33,49.09,61,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-44,
1283,1756,7661,Caspian SE transect,Caspian SE/Torkmen 20 m,37.08,53.58,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1757,7662,Caspian SE transect,Caspian SE/CS10,36.81,52.55,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-57,
1283,1758,7663,Caspian SE transect,Caspian SE/Babolsar 100 m,36.82,52.65,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1759,7664,Caspian SE transect,Caspian SE/Babolsar 20 m,36.77,52.66,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1760,7665,Caspian SE transect,Caspian SE/Almagol,37.43,54.64,0,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1761,7666,Caspian SE transect,Caspian SE/Alagol,37.36,54.57,-6,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1762,7667,Caspian SE transect,Caspian SE/TR1,37.06,54.03,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1763,7668,Caspian SE transect,Caspian SE/BTorkman2,36.899,54.05,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1764,7669,Caspian SE transect,Caspian SE/BTorkman1,36.897,54.04,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1765,7670,Caspian SE transect,Caspian SE/Ashyagar,43.59,51.66,-125,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-56,
1283,1766,7671,Caspian SE transect,Caspian SE/Karakol,43.41,51.34,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-56,
1283,1767,7672,Caspian SE transect,Caspian SE/SD10PVC4,43.59,58.54,53,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1768,7673,Caspian SE transect,Caspian SE/Amu-Daria canal,43.17,58.58,53,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1769,7674,Caspian SE transect,Caspian SE/S. Aral phragmites,43.1486111111111,58.6344444444444,56,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1770,7675,Caspian SE transect,Caspian SE/Chilpak-Kala 1,42.2651111111111,60.0821666666667,80,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1771,7676,Caspian SE transect,Caspian SE/Chilpak-Kala 2,42.2651111111111,60.0821666666667,80,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1772,7677,Caspian SE transect,Caspian SE/Amu-Daria bridge,42.2239444444444,60.1073888888889,91,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1773,7678,Caspian SE transect,Caspian SE/Amu-Daria Tortkul,42.2222222222222,60.1154166666667,70,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1774,7679,Caspian SE transect,Caspian SE/S. Aral Bogolon,41.7111111111111,60.5188888888889,95,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1775,7680,Caspian SE transect,Caspian SE/Bahardok,38.8077222222222,58.4834305555556,70,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-62,
1283,1776,7681,Caspian SE transect, Caspian SE/TR2,37.1511722222222,54.0030833333333,-28,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1777,7682,Caspian SE transect,Caspian SE/AqQaleh,37.0144611111111,54.4605722222222,-12,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1778,7683,Caspian SE transect,Caspian SE/Gorgan delta,36.9775,54.0166666666667,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-55,
1283,1779,7684,Caspian SE transect,Caspian SE/BTorkman3,36.9010833333333,54.05475,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1780,7685,Caspian SE transect,Caspian SE/KaraSu 3,36.8280277777778,54.0372222222222,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1781,7686,Caspian SE transect,Caspian SE/KaraSu 4,36.8277222222222,54.0420277777778,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1782,7687,Caspian SE transect,Caspian SE/KaraSu 5,36.8277222222222,54.0420277777778,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1783,7688,Caspian SE transect,Caspian SE/KaraSu 1,36.8259444444444,54.0423888888889,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1784,7689,Caspian SE transect,Caspian SE/KaraSu 6,36.8256666666667,54.0486111111111,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1785,7690,Caspian SE transect,Caspian SE/KaraSu 2,36.8247222222222,54.0425277777778,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1786,7691,Caspian SE transect,Caspian SE/Nahar Khoran 2,36.7669444444444,54.4697777777778,18,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1787,7692,Caspian SE transect,Caspian SE/Nowkandeh river,36.7481666666667,53.9053888888889,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1788,7693,Caspian SE transect,Caspian SE/Babolsar River,36.7065555555556,52.6494166666667,-27,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1789,7694,Caspian SE transect,Caspian SE/Aral black moss,45.10125,58.3245833333333,51,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1790,7695,Caspian SE transect,Caspian SE/Saiga,45.1005833333333,58.3328611111111,48,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-60,
1283,1791,7696,Caspian SE transect,Caspian SE/Nahar Khoran 1,36.7669444444444,54.4697777777778,18,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1792,7697,Caspian SE transect,Caspian SE/Huto cave,36.6904361111111,53.4969055555556,24,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-55,
1283,1793,7698,Caspian SE transect,Caspian SE/Gomishan,36.6705555555556,53.3658333333333,33,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1794,7699,Caspian SE transect,Caspian SE/Firuz Kuh 230,36.2548611111111,52.9004166666667,230,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1795,7700,Caspian SE transect,Caspian SE/Firuz Kuh 700,36.0669166666667,53.07325,700,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1283,1796,7701,Caspian SE transect,Caspian SE/Firuz Kuh 1550,35.8979444444444,52.9833055555556,1550,"terrestrial, soil",surface sample,,small (0.01-1 km2),EMBSECBIO,-61,
1293,1813,10753,Asi Gonia,Asi Gonia 1,35.248611,24.277778,780,"terrestrial, mire, bog",peat core,peat,small (0.01-1 km2),EPD,-34,0
1293,1813,10754,Asi Gonia,Asi Gonia 1,35.248611,24.277778,780,"terrestrial, mire, bog",peat core,peat,small (0.01-1 km2),EPD,-20,0.05
1293,1813,10755,Asi Gonia,Asi Gonia 1,35.248611,24.277778,780,"terrestrial, mire, bog",peat core,peat,small (0.01-1 km2),EPD,-5,0.1
1293,1813,10756,Asi Gonia,Asi Gonia 1,35.248611,24.277778,780,"terrestrial, mire, bog",peat core,peat,small (0.01-1 km2),EPD,8,0.15
1293,1813,10757,Asi Gonia,Asi Gonia 1,35.248611,24.277778,780,"terrestrial, mire, bog",peat core,peat,small (0.01-1 km2),EPD,23,0.2
1293,1813,10758,Asi Gonia,Asi Gonia 1,35.248611,24.277778,780,"terrestrial, mire, bog",peat core,peat,small (0.01-1 km2),EPD,37,0.25
1293,1814,10845,Asi Gonia,Asi Gonia 2,35.248611,24.2778,780,"terrestrial, mire, bog",peat core,peat,small (0.01-1 km2),EPD,-31,0.01
1293,1814,10846,Asi Gonia,Asi Gonia 2,35.248611,24.2778,780,"terrestrial, mire, bog",peat core,peat,small (0.01-1 km2),EPD,1,0.06
1293,1814,10847,Asi Gonia,Asi Gonia 2,35.248611,24.2778,780,"terrestrial, mire, bog",peat core,peat,small (0.01-1 km2),EPD,33,0.11
1293,2110,10886,Asi Gonia,Asi Gonia moss polster,35.248611,24.2778,780,"terrestrial, mire, bog",moss polster or moss,other,small (0.01-1 km2),EMBSECBIO,-49,0
1293,2111,10887,Asi Gonia,Asi Gonia Pollen Trap 1,35.248611,24.2778,780,"terrestrial, mire, bog",pollen trap,other,small (0.01-1 km2),EMBSECBIO,-49,0
1293,2112,10888,Asi Gonia,Asi Gonia Pollen Trap 2,35.248611,24.2778,780,"terrestrial, mire, bog",pollen trap,other,small (0.01-1 km2),EMBSECBIO,-49,0
1297,1818,10970,Lake Ohrid,Lake Ohrid,40.938,20.759,693,"lacustrine, natural open-water",core,lacustrine sediment,large (50.1-500 km2),PANG,-4.4974201332,0.02
1297,1818,10971,Lake Ohrid,Lake Ohrid,40.938,20.759,693,"lacustrine, natural open-water",core,lacustrine sediment,large (50.1-500 km2),PANG,40.7040953763,0.17
1303,1831,8333,Lake Orestias,Orestias G25,40.5117,21.2578,630,"lacustrine, natural open-water",core,,medium (1.1-50 km2),EMBSECBIO,32,0.02
1304,1832,8415,Pesteana,Pesteana peat bog,45.5433,22.8061,480,"terrestrial, mire, bog",peat or bog sediment,,small (0.01-1 km2),EPD,-34,0
1304,1832,8416,Pesteana,Pesteana peat bog,45.5433,22.8061,480,"terrestrial, mire, bog",peat or bog sediment,,small (0.01-1 km2),EPD,-12,0.05
1304,1832,8417,Pesteana,Pesteana peat bog,45.5433,22.8061,480,"terrestrial, mire, bog",peat or bog sediment,,small (0.01-1 km2),EPD,9,0.1
1304,1832,8418,Pesteana,Pesteana peat bog,45.5433,22.8061,480,"terrestrial, mire, bog",peat or bog sediment,,small (0.01-1 km2),EPD,33,0.15
1305,1833,8452,Preluca,Preluca,47.8175,23.5358,730,"lacustrine, natural open-water",,,medium (1.1-50 km2),EPD,33,0.04
1307,1835,8706,Mount Voras,Voras,41.0179,21.9122,1640,"terrestrial, mire, bog",,,very small (<0.01 km2),EPD,49,0
1533,1836,8813,Roman_E,EMPD_197,44.08,27.11,200,"terrestrial, soil",surface sample,,large (50.1-500 km2),EMPD,0,
1533,1837,8814,Roman_E,EMPD_198,44.08,27.11,200,"terrestrial, soil",surface sample,,large (50.1-500 km2),EMPD,0,
1533,1838,8815,Roman_E,EMPD_199,44.08,27.11,200,"terrestrial, soil",surface sample,,large (50.1-500 km2),EMPD,0,
1533,1839,8816,Roman_E,EMPD_200,44.08,27.11,200,"terrestrial, soil",surface sample,,large (50.1-500 km2),EMPD,0,
1533,1840,8817,Roman_E,EMPD_201,44.08,27.11,200,"terrestrial, soil",surface sample,,large (50.1-500 km2),EMPD,0,
1533,1841,8818,Roman_E,EMPD_202,44.08,27.11,200,"terrestrial, soil",surface sample,,large (50.1-500 km2),EMPD,0,
1533,1842,8819,Roman_E,EMPD_203,44.08,27.11,200,"terrestrial, soil",surface sample,,large (50.1-500 km2),EMPD,0,
1533,1843,8820,Roman_E,EMPD_204,44.08,27.11,200,"terrestrial, soil",surface sample,,large (50.1-500 km2),EMPD,0,
1541,1844,8821,Bulg_Danube_mireGarvan,EMPD_205,44.11,26.9,200,"terrestrial, mire, fen",surface sample,,large (50.1-500 km2),EMPD,0,
1541,1845,8822,Bulg_Danube_mireGarvan,EMPD_206,44.11,26.9,200,"terrestrial, mire, fen",surface sample,,large (50.1-500 km2),EMPD,0,
1541,1846,8823,Bulg_Danube_mireGarvan,EMPD_207,44.11,26.9,200,"terrestrial, mire, fen",surface sample,,large (50.1-500 km2),EMPD,0,
1541,1847,8824,Bulg_Danube_mireGarvan,EMPD_208,44.11,26.9,200,"terrestrial, mire, fen",surface sample,,large (50.1-500 km2),EMPD,0,
1541,1848,8825,Bulg_Danube_mireGarvan,EMPD_209,44.11,26.9,200,"terrestrial, mire, fen",surface sample,,large (50.1-500 km2),EMPD,0,
1550,1853,8830,Bulg_South_PirinMts_c50,EMPD_214,41.5,23.6,1200,"terrestrial, mire, bog",surface sample,,small (0.01-1 km2),EMPD,0,
1551,1854,8831,Bulg_South_PirinMts_c51,EMPD_215,41.53,23.61,1430,"terrestrial, mire, bog",surface sample,,medium (1.1-50 km2),EMPD,0,
1552,1855,8832,Bulg_South_PirinMts_c52,EMPD_216,41.51,23.61,1700,"terrestrial, soil, litter, mor humus",surface sample,,small (0.01-1 km2),EMPD,0,
1553,1856,8833,Bulg_South_PirinMts_c53,EMPD_217,41.51,23.61,1700,"terrestrial, soil, litter, mor humus",surface sample,,small (0.01-1 km2),EMPD,0,
1554,1857,8834,Bulg_South_PirinMts_c54,EMPD_218,41.51,23.61,1700,"terrestrial, soil, litter, mor humus",surface sample,,small (0.01-1 km2),EMPD,0,
1555,1858,8835,Bulg_South_PirinMts_c55,EMPD_219,41.51,23.61,1700,"terrestrial, soil, litter, mor humus",surface sample,,small (0.01-1 km2),EMPD,0,
