source,site_name,entity_name,latitude,longitude,elevation,publication,avg_depth,age_BP,Abies,Acer,Aconitum,Adonis,Aesculus,Aizoaceae,Alnus,Amaranthaceae,Amaryllidaceae,Anacardiaceae,Apiaceae,Aquilegia,Araliaceae,Arbutus,Arctostaphylos,Aristolochiaceae,Artemisia,Asparagaceae,Asphodelaceae,Asteraceae,Asteraceae Liguliflorae,Asteroideae,Astragalus,Berberidaceae,Berberis,Betula,Boraginaceae,Brassicaceae,Buxus,Calicotome,Calluna,Campanulaceae,Caprifoliaceae,Carduoideae,Carpinusbetulus,CarpinusorientalisOstrya,Caryophyllaceae,Castanea,Cedrus,Celastraceae,Celtis,Ceratonia,Chamaerops,Cichorioideae,Cistaceae,Cistus,Clematis,Colchicaceae,Convolvulaceae,Coriaria,Cornus,Corylus,Crassulaceae,Crataegus,Cucurbitaceae,Cupressaceae,Cyperaceae,Cytinaceae,Daphne,Delphinium,Dennstaedtiaceae,Dryas,Elaeagnus,Empetrum,Ephedra,Ephedraceae,Equisetum,Erica,Ericaceae,Eriocaulaceae,Euphorbiaceae,Fabaceae,Fabaceae herbs,Fagus,Frangula,Fraxinus,Genisteae,Gentianaceae,Geraniaceae,Grossulariaceae,Halimium,Haloragaceae,Hedera,Helianthemum,Helleborus,Hippophae,Huperzia,Hymenophyllaceae,Hypericaceae,Ilex,Iridaceae,Jasminum,Juglans,Juncaceae,Juncaginaceae,Koenigia,Lamiaceae,Larix,Lavandula,Ledum,Ligustrum,Liliaceae,Linaceae,Linnaea,Linum,Lonicera,Loranthaceae,Lycopodium,Lysimachia,Lythraceae,Malvaceae,Maytenus,Melanthiaceae,Mercurialis,Montiaceae,Moraceae,Myrica,Myrtaceae,Nartheciaceae,Nerium,Nigella,Olea,Oleaceae,Onagraceae,Ononis,Ophioglossaceae,Orchidaceae,Orobanchaceae,Osmundaceae,Oxalidaceae,OxyriaRumex,Paeonia,Papaveraceae,Parrotia,Periploca,Phillyrea,Picea,Pinus,Pinus diploxylon,Pinus haploxylon,Pistacia,Plantaginaceae,Platanus,Plumbaginaceae,Poaceae,Polemoniaceae,Polygalaceae,Polygonaceae,Polygonum,Polypodiales,Populus,Portulacaceae,Potentilla,Primulaceae,Prunus,Pteridaceae,Pterocarya,Quercusdeciduous,Quercusevergreen,Quercusintermediate,Ranunculaceae,Ranunculus,Resedaceae,Retama,Rhamnaceae,Rhamnus,Rhododendron,Rhus,Ribes,Rosaceae,Rosmarinus,Rubiaceae,Rubus,Rutaceae,Salix,Sambucus,Sanguisorbagroup,Santalaceae,Sapotaceae,Saxifragaceae,Sciadopityaceae,Scrophulariaceae,Smilax,Solanaceae,Sorbus,Tamarix,Taxaceae,Taxus,Teucrium,Thalictrum,Thymelaeaceae,Tilia,Trollius,Ulmus,UlmusZelkova,Urticaceae,Vaccinium,Valerianaceae,Verbenaceae,Viburnum,Violaceae,Viscum,Vitex,Ziziphus,Zygophyllaceae
author,Fuente del Pino Blanco,PINOBLANCO,40.2363,-4.9776,1343,"Robles-López, S. et al. The dialectic between deciduous and coniferous forests in central Iberia: A palaeoenvironmental perspective during the late Holocene in the Gredos range. Quat. Int.470, 148_165 (2018).",8.5,14.96947288,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,1,0,0,98,0,0,0,0,5,0,0,0,0,0,0,0,42,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Fuente del Pino Blanco,PINOBLANCO,40.2363,-4.9776,1343,"Robles-López, S. et al. The dialectic between deciduous and coniferous forests in central Iberia: A palaeoenvironmental perspective during the late Holocene in the Gredos range. Quat. Int.470, 148_165 (2018).",9.5,20.87252104,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,2,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
author,Fuente del Pino Blanco,PINOBLANCO,40.2363,-4.9776,1343,"Robles-López, S. et al. The dialectic between deciduous and coniferous forests in central Iberia: A palaeoenvironmental perspective during the late Holocene in the Gredos range. Quat. Int.470, 148_165 (2018).",10.5,26.7755692,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,7,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,4,0,0,99,0,0,0,0,3,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Fuente del Pino Blanco,PINOBLANCO,40.2363,-4.9776,1343,"Robles-López, S. et al. The dialectic between deciduous and coniferous forests in central Iberia: A palaeoenvironmental perspective during the late Holocene in the Gredos range. Quat. Int.470, 148_165 (2018).",11.5,32.74184282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Fuente del Pino Blanco,PINOBLANCO,40.2363,-4.9776,1343,"Robles-López, S. et al. The dialectic between deciduous and coniferous forests in central Iberia: A palaeoenvironmental perspective during the late Holocene in the Gredos range. Quat. Int.470, 148_165 (2018).",12.5,38.77134191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,1,0,0,59,0,0,0,0,3,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Fuente del Pino Blanco,PINOBLANCO,40.2363,-4.9776,1343,"Robles-López, S. et al. The dialectic between deciduous and coniferous forests in central Iberia: A palaeoenvironmental perspective during the late Holocene in the Gredos range. Quat. Int.470, 148_165 (2018).",13.5,44.800841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,1,0,0,51,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,La Cruz,LACRUZ,39.98777778,-1.873333333,1024,"Burjachs, F. et al. Overview of environmental changes and human colonization in the Balearic Islands (Western Mediterranean) and their impacts on vegetation composition during the Holocene. J. Archaeol. Sci. Reports12, 845_859 (2017).",0,20.7365337811115,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,230,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,La Molina mire,MOLINAES,43.38111111,-6.327222222,650,"López-Merino, L., Cortizas, A. M. & López-Sáez, J. A. Human-induced changes on wetlands: A study case from NW Iberia. Quat. Sci. Rev.30, 2745_2754 (2011).",2.5,-8.38718952355905,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,3,0,0,16,0,0,1,0,0,0,18,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,98,0,0,0,51,0,0,0,0,0,0,88,0,0,0,11,0,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,21,0,0,182,0,0,0,0,2,0,0,0,0,2,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
author,La Molina mire,MOLINAES,43.38111111,-6.327222222,650,"López-Merino, L., Cortizas, A. M. & López-Sáez, J. A. Human-induced changes on wetlands: A study case from NW Iberia. Quat. Sci. Rev.30, 2745_2754 (2011).",6,25.4113743490276,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,2,0,0,23,0,0,3,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,0,162,0,0,0,77,0,0,0,0,0,0,91,0,0,0,14,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,16,0,0,190,0,0,0,0,1,1,0,0,0,4,0,0,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
author,La Molina mire,MOLINAES,43.38111111,-6.327222222,650,"López-Merino, L., Cortizas, A. M. & López-Sáez, J. A. Human-induced changes on wetlands: A study case from NW Iberia. Quat. Sci. Rev.30, 2745_2754 (2011).",7,35.0681068840523,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,4,0,0,30,0,0,1,0,0,1,18,0,0,0,0,0,2,0,0,0,0,0,0,0,27,0,0,0,0,42,0,0,0,84,0,0,0,0,0,0,99,0,0,0,20,0,5,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,12,0,0,147,0,0,0,0,0,0,0,0,0,1,0,0,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
author,La Molina mire,MOLINAES,43.38111111,-6.327222222,650,"López-Merino, L., Cortizas, A. M. & López-Sáez, J. A. Human-induced changes on wetlands: A study case from NW Iberia. Quat. Sci. Rev.30, 2745_2754 (2011).",8,45.0149493451379,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,0,0,37,0,0,1,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,22,0,0,0,0,23,0,0,0,81,0,0,0,0,0,0,86,0,0,0,11,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,20,0,0,156,0,0,0,0,3,1,0,0,0,6,0,0,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
author,Laguna de la Mosca,LdlMo composite,37.0597,-3.3147,2889,"Manzano, S. et al. A palaeoecological approach to understanding the past and present of Sierra Nevada, a Southwestern European biodiversity hotspot. Glob. Planet. Change175, 238_250 (2019).",0,-62.94927657,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,22,0,0,0,1,0,0,0,0,29,4,1,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,59,0,0,2,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,4,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
author,Laguna de la Mosca,LdlMo composite,37.0597,-3.3147,2889,"Manzano, S. et al. A palaeoecological approach to understanding the past and present of Sierra Nevada, a Southwestern European biodiversity hotspot. Glob. Planet. Change175, 238_250 (2019).",1,-50.80757703,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,6,2,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
author,Laguna de la Mosca,LdlMo composite,37.0597,-3.3147,2889,"Manzano, S. et al. A palaeoecological approach to understanding the past and present of Sierra Nevada, a Southwestern European biodiversity hotspot. Glob. Planet. Change175, 238_250 (2019).",2,-38.6658775,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,27,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,13,4,1,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,50,0,1,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Laguna de la Mosca,LdlMo composite,37.0597,-3.3147,2889,"Manzano, S. et al. A palaeoecological approach to understanding the past and present of Sierra Nevada, a Southwestern European biodiversity hotspot. Glob. Planet. Change175, 238_250 (2019).",3,-26.52417797,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,45,0,0,0,0,5,0,0,0,0,1,24,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,25,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
author,Laguna de la Mosca,LdlMo composite,37.0597,-3.3147,2889,"Manzano, S. et al. A palaeoecological approach to understanding the past and present of Sierra Nevada, a Southwestern European biodiversity hotspot. Glob. Planet. Change175, 238_250 (2019).",4,-14.38247844,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0,25,0,0,0,1,0,0,0,0,26,5,1,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,3,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,20,0,0,3,0,0,50,0,0,0,0,3,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
author,Laguna de la Mosca,LdlMo composite,37.0597,-3.3147,2889,"Manzano, S. et al. A palaeoecological approach to understanding the past and present of Sierra Nevada, a Southwestern European biodiversity hotspot. Glob. Planet. Change175, 238_250 (2019).",5,-2.240778907,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,36,0,0,0,0,3,0,0,0,0,0,25,0,0,0,1,0,0,0,0,16,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,5,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
author,Laguna de la Mosca,LdlMo composite,37.0597,-3.3147,2889,"Manzano, S. et al. A palaeoecological approach to understanding the past and present of Sierra Nevada, a Southwestern European biodiversity hotspot. Glob. Planet. Change175, 238_250 (2019).",6,9.900920624,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,34,0,0,0,0,9,0,0,0,0,1,20,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,10,0,0,0,0,0,45,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Laguna de la Mosca,LdlMo composite,37.0597,-3.3147,2889,"Manzano, S. et al. A palaeoecological approach to understanding the past and present of Sierra Nevada, a Southwestern European biodiversity hotspot. Glob. Planet. Change175, 238_250 (2019).",7,22.04262016,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,36,0,0,0,0,3,0,0,0,0,0,14,0,0,0,2,0,0,0,0,116,6,2,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,2,0,2,81,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
author,Laguna de la Mosca,LdlMo composite,37.0597,-3.3147,2889,"Manzano, S. et al. A palaeoecological approach to understanding the past and present of Sierra Nevada, a Southwestern European biodiversity hotspot. Glob. Planet. Change175, 238_250 (2019).",9,46.32601922,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,60,0,0,0,0,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,71,1,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,21,0,0,0,0,3,67,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
author,Laguna de la Mula,LdlM 10-02,37.0597,-3.4168,2497,"Jiménez-Moreno, G., García-Alix, A., Hernández-Corbalán, M. D., Anderson, R. S. & Delgado-Huertas, A. Vegetation, fire, climate and human disturbance history in the southwestern Mediterranean area during the late Holocene. Quat. Res. (United States)79, 110_122 (2013).",0,-59.93539289,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,15,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,7,0,0,12,0,0,0,92,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PANGAEA,Laguna de la Roya,LAROYA,42.21666667,-6.766666667,1608,"Allen, J. R. M., Huntley, B. & Watts, W. A. The vegetation and climate of northwest Iberia over the last 14,000 years. J. Quat. Sci.11, 125_147 (1996).",0,-41.00942792172,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,39,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,13,1,0,0,0,3,0,0,0,1,0,0,0,0,0,8,0,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,8,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
author,Laguna de Rio Seco,Laguna de Rio Seco core 1,37.052057,-3.34581,3020,"Anderson, R. S., Jiménez-Moreno, G., Carrión, J. S. & Pérez-Martínez, C. Postglacial history of alpine vegetation, fire, and climate from Laguna de Río Seco, Sierra Nevada, southern Spain. Quat. Sci. Rev.30, 1615_1629 (2011).",0.25,-54.29068757,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,44,0,0,13,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,34,0,0,0,1,0,0,41,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
